#CODE;ENGLISH;x

EVTDESC_HF_12001;"For [Root.Society.GetName]!" I proclaim, raising my glass. The cheers around the table are boisterous and the air hangs heavy with anticipation. "There is nothing left here to conquer!" someone laughs. Raising an eyebrow conspiratorially, [fellow_hero_1.GetFirstName] murmurs: "Have you ever been to [target_title.GetName]?";x
EVTDESC_HF_12002;[original_hero.GetTitledFirstName] has declared that the highest ranking members of [Root.Society.GetName] are to go on an adventure, into [target_ruler.PrimaryTitle.GetName], the lands of [target_ruler.GetTitledFirstName]. After the cheers have gone around the table, I am left with my thoughts.;x
EVTDESC_HF_12005_A;[giving_member.GetTitledFirstName] approaches me, as I am poring over some maps of [target_title.GetName]. A servant alerts me to [giving_member.GetHerHis] visit, and as I glance up from the table, I notice they are carrying something wrapped in fine fabric. "For the battles to come", the [giving_member.GetManWoman] says, without further ceremony.;x
EVTDESC_HF_12006;My history in battle is known to many, but there are still those who could benefit from learning more about my experiences. "Like that time you chopped someone's head off?" [fellow_member.GetTitledFirstName] asks, in response to my idea. "A feast, where you regale your court with the stories!" [fellow_member.GetSheHe] continues. I consider the spirits it could lift, as I soon depart for [target_title.GetName].;x
EVTDESC_HF_12007;To bolster [fellow_member.GetHerHis] confidence for our adventure into [target_title.GetName], I am showing [fellow_hero_1.GetTitledFirstName] around my trophy room. "You are... a collector of skulls then", the [fellow_hero_1.GetManWoman] comments, before interrupting [fellow_member.GetHerselfHimself]: "Oh, but this one would make a fine chalice!".;x
EVTDESC_HF_12008;Out [Root.GetRidingMarching] with [fellow_member.GetTitledFirstName], my eagle by my side, the [fellow_member.GetManWoman] showers both me and my bird with compliments. "You make a great team", [fellow_member.GetTitledFirstName] concludes.;x
EVTDESC_HF_12009;The time has come for us to move into enemy territory. [fellow_member.GetTitledFirstName] and I are toasting once more, to [Root.Society.GetName]. "We shall find their most experienced warriors, and show them what it means to be [Root.Culture.GetName]!" I declare. "Everyone shall know our name!" [fellow_member.GetSheHe] agrees, slamming [fellow_member.GetHerHis] fist into the table.;x
EVTDESC_HF_12010_A;We are camped [target_ruler.Capital.GetInOn] the [target_ruler.Capital.GetTerrain], on our way to [target_title.GetName]. While I am scouting the perimeter, I hear the sound of fighting. As I lean out from behind a [target_ruler.Capital.GetTreeRockFence], I spot a [my_duel_target.GetManWoman] wrestling a [target_ruler.Capital.GetRegionalBigAnimal]! And winning...!;x
EVTDESC_HF_12010_B;Having spent the evening drinking and talking around the campfire with my traveling companions, I finally bid them good night. On my way back to my sleeping spot, I pause. Nearby, leaning against a [target_ruler.Capital.GetTreeRockFence], is a [my_duel_target.GetManWoman] tending to nature's call. "An enemy!" I yell, more surprised than alarmed.;x
EVTDESC_HF_12010_C;Walking through the streets of a village in [target_ruler.Capital.GetName], the locals seem eager to point out how foreign I am. They have clearly never seen a [Root.GetManWoman] like me before, and while some are adoring my armor and confident stride, it does not take long before I encounter open hostility. "Go home!" one [my_duel_target.GetManWoman] barks.;x
EVTDESC_HF_12010_D;Having turned in for the night, I find myself wide awake listening to the snoring of [fellow_member.GetTitledFirstName]. Just as I am about to get up and do something about my irritation, I hear a rustling in the bushes. Before I can get to my feet, I find a [my_duel_target.GetManWoman] leaning over me, eying me suspiciously, a weapon aimed at my throat.;x
EVTDESC_HF_12010_E;"The finest warrior around? Well, that would be [my_duel_target.GetTitledFirstName], [Root.GetMasterMistress]", a little [Root.GetBoyGirl] says. [fellow_member.GetFirstName] fishes a coin from [fellow_member.GetHerHis] pockets, rewarding the urchin for the information. "There [my_duel_target.GetSheHe] is!" the child suddenly cries, pointing at a [my_duel_target.Culture.GetName] [my_duel_target.GetManWoman] down the street.;x
EVTDESC_HF_12010_F;Walking through the streets of a village in [target_ruler.Capital.GetName], the locals seem eager to point out how foreign I am. They have clearly never seen a [Root.GetManWoman] like me before, and while some are adoring my armor and confident stride, it does not take long before I encounter open hostility. "Go home!" one [my_duel_target.GetManWoman] barks.;x
EVTDESC_HF_12010_X;I have been following a rumor, trying to track down what is supposed to be the most feared fighter in [target_ruler.PrimaryTitle.GetName]. A deadly fencer, I'm told. "You go to your death!" an innkeeper warns. Yet, when [combatant_2.GetSheHe]'s pointed out to me, I find myself face to face with a hunched elderly [combatant_2.GetManWoman], eyeing me suspiciously.;x
EVTDESC_HF_12010_Y;I've partaken in a local tournament, and I have been knocking out [target_ruler.Culture.GetName] fighters with ease. Grinning, I search the crowd for the face of [fellow_member.GetFirstName], who has been cheering me on. I find [fellow_member.GetHerHim] looking a bit pale. Turning to face my final foe I hear someone shouting an introduction: "[combatant_2.GetBestName]!";x
EVTDESC_HF_12010_Z;Rumors of my adventures have been spreading here in [target_title.GetName] and I have received a personal invite from [target_ruler.GetTitledFirstName], to appear at [target_ruler.GetHerHis] court. "To the brute [Root.GetFirstName]. If you insist on causing trouble like this, you will fight someone I choose", the pompous messenger reads.;x
EVTDESC_HF_12011;[original_hero.GetTitledFirstName] has declared that the highest ranking members of [Root.Society.GetName] are to go on an adventure, into [target_ruler.PrimaryTitle.GetName], the lands of [target_ruler.GetTitledFirstName]. "You still have some growing to do, [Root.GetFirstName]", [original_hero.GetSheHe] tells me, before raising [original_hero.GetHerHis] mug again.;x
EVTDESC_HF_12012;As I am soon to be off into the lands of [target_title.GetName], my [Root.GetMyMarshalName] [marshal_character.GetTitledFirstName] is concerned for our troops being without leadership. "Might I suggest you leave your [target_artifact.GetName] behind, as a token of your continued guidance?" [marshal_character.GetSheHe] offers. "If nothing else, you should have that thing sharpened, my [Root.GetLordLady]" [marshal_character.GetSheHe] frowns.;x
