#CODE;ENGLISH;x

EVTOPTA620;Praise [From.Religion.GetRandomGodName]!;x
EVTOPTC534;Cursed infidels!;x
EVTOPTB620;Cursed Infidels!;x

EVTDESC150;Narrowly avoiding capture by the forces of [From.GetTitledFirstName], I am now forced to raise the banner of rebellion.;x
EVTDESC151;My liege has seen fit to throw me in the dungeon. My life might be forfeit.;x
EVTDESC152;I managed to flee from imprisonment but my escape from 'justice' caused me to become exiled and I cannot return to the country ever again.;x
EVTDESC153;I have been released from the dungeons of [From.GetTitledFirstName]!;x
EVTDESC154;My neck rests uneasily on the headsman's block as I await eternity. [From.GetTitledFirstName] has seen fit to end my life.;x
EVTDESC155;[From.GetTitledFirstName] has decided to spare my wretched life and banish me from the realm.;x
EVTDESC156;I woke up to loud shouts in the hallway outside my chambers. My guards had slain a would-be assassin, but another one got away.;x
EVTDESC157;Three assassins disguised as pages jumped me on my way to my chambers. The guards saved my life, but not before I was stabbed in the side.;x
EVTDESC158;The pain is almost too much to bear. [Root.Religion.GetRandomGodName] curse the assailant who maimed me and managed to escape!;x
EVTDESC159;My trusty cook caught one of the kitchen staff poisoning my wine! Under torture, he admitted that [From.GetTitledFirstName] had paid him.;x
EVTDESC160;I woke up to find a shadowy figure climbing in through the window. I yelled for help and the guards burst in, seizing the assassin just as he stabbed me in the shoulder.;x
EVTDESC161;My new chambermaid attacked me with a nasty little dagger. She took an eye out before the guards could subdue her. Before her speedy execution, she gave up the name of her employer - [From.GetBestName].;x
EVTDESC162;The hooded assassin got me! My vision is fading fast. May my kin avenge me!;x
EVTDESC163;I am dying! The veal was laced with poison! Such excruciating pain... but I die knowing who murdered me.;x
EVTDESC200;His Holiness, [Root.GetTitledFirstName], has been swayed by the cries for help from the Christian population in the [crusade_title.GetFullName]. He urges all able-bodied men of Europe to take up arms against the evil [crusade_character.GetTitledName] in order to secure [crusade_title.GetName] from the clutches of the Mahommedan infidels.\n\n God will grant the pilgrims remission of sins in Heaven!;x
EVTDESC201;His Holiness, [Root.GetTitledFirstName], is worried about the state of the souls in the [crusade_title.GetFullBaseName]. The heathens under [crusade_character.GetTitledName] have no hope for salvation and will suffer the eternal fires unless they can be brought to Christ in this life. Any Christian so willing is offered complete absolution of sins in the armed mission against the [crusade_character.Religion.GetName] barbarians!;x
EVTDESC202;I submit to your wise counsel and will convert to the [This.Religion.GetName] faith forthwith.;x
EVTDESC203;I refuse to convert to your false religion, the [From.Religion.GetName] faith is the true faith.;x
EVTDESC204;I humbly accept your decision to revoke the [Root.GetFullName], though it grieves me deeply.;x
EVTDESC205;I will not allow you to steal my titles without a fight! You are no longer my liege lord.;x
EVTDESC206;I accept your offer of peace.;x
EVTDESC207;I reject your offer of peace.;x
EVTDESC208;Please accept this humble gift of §Y[GetDiploGiftSize]§!¤.;x
EVTDESC209;They declined our gift!;x
EVTDESC210;I accept to swear fealty to you and to serve as your vassal lord.;x
EVTDESC211;I reject your offer of vassalization. I do not need your 'protection'.;x
EVTDESC212;I have decided to accept your suggestion of a betrothal between [Root.GetTitledFirstName] and [New.GetTitledFirstName].;x
EVTDESC213;I reject your insulting suggestion. [New.GetTitledFirstName] will never marry [Root.GetTitledFirstName].;x
EVTDESC214;I have decided to accept your suggestion that [Root.GetTitledFirstName] and [New.GetTitledFirstName] get married. All children of the union will be of her Dynasty.;x
EVTDESC215;Regrettably, I feel it would not be in my best interests for [Root.GetTitledFirstName] to marry [New.GetTitledFirstName] under those terms.;x
EVTDESC216;I accept your suggestion that [Root.GetTitledFirstName] and [New.GetTitledFirstName] get married.;x
EVTDESC217;Regrettably, I feel it would not be in my best interests for [Root.GetTitledFirstName] to marry [New.GetTitledFirstName].;x
EVTDESC218;I accept paying your ransom for the safe return of [Root.GetTitledFirstName].;x
EVTDESC219;I refuse to pay your extortionate ransom demand for [Root.GetTitledFirstName].;x
