#CODE;ENGLISH;x

EVTNAMELoR.400;An Innocent Proposal;x
EVTNAMELoR.401;Practise Makes Perfect;x
EVTNAMELoR.402;The Day of the Race;x
EVTNAMELoR.403;The Day of the Race;x
EVTNAMELoR.404;The Day of the Race;x
EVTNAMELoR.405;Another Proposal...;x
EVTNAMELoR.406;Training Resumes;x
EVTNAMELoR.407;The Day of the Second Race;x
EVTNAMELoR.408;The Day of the Second Race;x
EVTNAMELoR.409;The Day of the Second Race;x
EVTNAMELoR.410;One Sunny Afternoon...;x
EVTNAMELoR.411;The Chariot;x
EVTNAMELoR.412;The Day of the Third Race;x
EVTNAMELoR.413;Aftermath;x
EVTNAMELoR.414;The Chase Is On;x
EVTNAMELoR.415;No Quarter Given;x
EVTNAMELoR.416;Quarter Is Given;x
EVTNAMELoR.417;Riots in Constantinople;x

EVTNAMELoR.860;Meanwhile at the Imperial Palace...;x
EVTNAMELoR.861;Sifting Through the Ashes;x
EVTNAMELoR.862;Pirates sighted!;x
EVTNAMELoR.863;Battle off the Crimean coast!;x
EVTNAMELoR.866;Word from your spies!;x
EVTNAMELoR.869;The Letter;x
EVTNAMELoR.872;The Deal;x
EVTNAMELoR.878;Returning Home;x

EVTDESCLoR.400;One day in the Imperial Palace, while surrounded by shouting advisors waving decrees and edicts that demand your signature, a small man approaches claiming to be a representative of the Venetoi - the "Blues," one of the two major chariot teams racing in Constantinople. They no longer have the political influence they enjoyed in the days of Justinian the Great, but they are still popular with the broad masses. You wave your advisors away and decide to hear him out.\n\nThe man introduces himself as Anaximandros and explains that he has a proposal for you. If you race for the Blues in the grand chariot race next week, he and his associates will make certain you win. You both stand to gain from this, with the glorious [Root.GetTitle] winning as a champion of the great Blue team.;x
EVTDESCLoR.401;You practise hard at chariot racing to better prepare for the upcoming event at the Hippodrome. Despite managing well enough and only falling off the chariot a handful of times, you simply cannot see how you are supposed to beat the other professional racers. When you mention this to Anaximandros, the little gnome of a man smiles and tells you not to worry. He assures you that the Greens, your main opponents, will not be a problem, and the other Blue racers have been instructed to let you win.\n\n"You had better be right about this," you tell Anaximandros. "If I am made to look the fool, I swear I will not be the only one to suffer.";x
EVTDESCLoR.402;It is a fine day for racing and the Hippodrome is packed with people wanting to see their [Root.GetTitle] conquer... or fail miserably in the attempt. Spyridon, the star of the Greens, looks at you with scorn as your chariots line up. "I shall endeavour not to embarrass you too much, Your Imperial Majesty," he says through clenched teeth.\n\nThe trumpets blow, and the race begins! One by one, the Green chariots fall apart and topple over, giving you a clear path. Only Spyridon's armored chariot remains of the Green team, but as your Blue allies move to block him, their chariots disintegrate as well. It seems both teams had the same idea. Still, you skillfully navigate through the wreckage and manage to hold off Spyridon long enough to win the race!;x
EVTDESCLoR.403;It is a fine day for racing and the Hippodrome is packed with people wanting to see their [Root.GetTitle] conquer... or fail miserably in the attempt. Spyridon, the star of the Greens, looks at you with scorn as your chariots line up. "I shall endeavour not to embarrass you too much, Your Imperial Majesty," he says through clenched teeth.\n\nThe trumpets blow, and the race begins! One by one, the Green chariots fall apart and topple over, giving you a clear path. Only Spyridon's armored chariot remains of the Green team, but as your Blue allies move to block him, their chariots disintegrate as well. It seems both teams had the same idea. Without their aid, Spyridon steers his chariot past you and wins the race!;x
EVTDESCLoR.404;It is a fine day for racing and the Hippodrome is packed with people wanting to see their [Root.GetTitle] conquer... or fail miserably in the attempt. Spyridon, the star of the Greens, looks at you with scorn as your chariots line up. "I shall endeavour not to embarrass you too much, Your Imperial Majesty," he says through clenched teeth.\n\nThe trumpets blow, and the race begins! One by one, the Green chariots fall apart and topple over, giving you a clear path. Only Spyridon's armored chariot remains of the Green team, but as your Blue allies move to block him, their chariots disintegrate as well. It seems both teams had the same idea. The furious crowds storm the arena in disgust at this blatant attempt by both teams to cheat!;x
EVTDESCLoR.405;As you walk at a brisk pace through an empty corridor in the Imperial Palace, on your way to another tiring meeting with your advisors, you hear a faint whisper from one of the window curtains. After readying your dagger you pull the curtains aside to reveal Anaximandros, the gnome-man who recruited you into chariot racing!\n\n"You! I should have you drawn and quartered," you hiss at the man. "The entire Blue team had their chariots fall out from under them!" Anaximandros smiles at you, and speaks: "Calm yourself, Majesty. Your chariot held together, did it not? I have a new and cunning plan for the next race - one that cannot fail. Your epic victory will be celebrated for centuries to come.";x
