#CODE;ENGLISH;x

EVTDESC_MNM_100;Greetings [Root.GetTitledFirstName]!\nWe are delighted to learn that you have taken your first step towards enlightenment. The secrets of the Corpus may be obscured to you now, but in time you may come to understand them as I have.\n\nHold in thy mind all thou wouldst know, and [Root.GetHermesThriceBlessed], will teach thee.\nSigned, [inviter.GetSocietyRank] [inviter.GetFirstName];x
EVTDESC_MNM_1100;A truly useful Laboratory can take both time and money to assemble but without an office dedicated to alchemy I doubt I will ever be able to unveil the deeper secrets of the world.;x
EVTDESC_MNM_1101;Secrecy is of great importance as the experiments I will perform in my laboratory may both frighten the ignorant and tantalize my fellow alchemists. To keep intruders away laboratories are often built deep within a castle, but a more accessible building would likely be more efficient...;x
EVTDESC_MNM_1102;In order to properly heat and transform metals or other substances I require furnaces of differing temperature and flames of different types. The alchemical texts speak of various setups that could be beneficial.;x
EVTDESC_MNM_1103;The glass in which I keep my concoctions is brittle and breaks easily. This may be tolerable for beakers and other dispensable glass but earlier today a giant alembic shattered into a thousand pieces after having been heated carelessly by one of my helpers...;x
EVTDESC_MNM_1104;Not all pottery is suited for the kind of alchemical work I do. My experiments require both the porous orange pottery that can absorb components in the crucible and the dark and highly fire resistant pots in which even the strongest metal can be melted. Good quality does come at a high price however...;x
EVTDESC_MNM_1105;The local smiths do not seem to appreciate the great care that must be taken to create the kind of tools we need to work the fires of my laboratory. Perhaps in time they will learn but so far the results have been most disappointing.;x
EVTDESC_MNM_1106;Sometimes the difference identifying success can be as hard as achieving it. Many metals and other substances are so alike that only an expert can tell them apart. To avoid mishaps perhaps it would be best to invest in a rich library of reference literature to avoid unwelcome surprises.;x
EVTDESC_MNM_1108;It may not be the most advanced office of alchemy, in fact it might well be the opposite of that, but I have finally completed a laboratory in which to conduct my experiments. Soon the secrets of this world will reveal themselves to me!;x
EVTDESC_MNM_1109;The work to create an office in which I can conduct my experiments is finally complete! It may not compare to the greatest laboratories of this age but it will surely help me find the knowledge which I seek.;x
EVTDESC_MNM_1110;My laboratory is finally completed. Will it be able to fulfill my dreams of enlightenment? Only time will tell...;x
EVTDESC_MNM_1111;After months of hard work and a considerable amount of money spent, the laboratory of [Root.GetFullName] is the envy of anyone who wishes to delve into the deeper secrets of life. This office of alchemy allows the [Root.GetTitle] to perform any experiment that has so far been documented and is a testament to [Root.GetHerHis] great ambitions in the field.;x
EVTDESC_MNM_1112;With no expenses spared and under the constant supervision of [Root.GetFullName] a house unlike any other has been erected to realize the dream of a perfect alchemical working environment. Many of the contraptions have been conceived and drawn by the [Root.GetTitle] personally and the great number of furnaces alone employs a team of helpers from the entire realm.\n\nThe office now stands ready to allow [Root.GetFullName] to uncover the secrets of the world, all it requires is for its master to give the instructions.;x
EVTDESC_MNM_1113;The entire castle just shook, waking me from the dreamless sleep that comes after hours of preparatory laboratory work. Did I forget to properly lock the laboratory?;x
EVTDESC_MNM_1114;To the ignorant laboratory equipment can appear both frightening and alien. Word has gotten out of some of the unusual contraptions that have been built for my laboratory. A small mob has assembled outside, demanding answers about why I am constructing so clearly ungodly things.;x
EVTDESC_MNM_1115;Disaster has struck! An increasingly foul stench from the kitchen area made the guards investigate my stores of alchemical ingredients. I have been focusing so much on the work of assembling my laboratory that the ingredients have begun to rot!;x
EVTDESC_MNM_1121;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nIt has come to my attention that you still lack a proper office of Alchemy! How can you hope to uncover the secrets of [Root.GetHermesThriceBlessed], without the proper tools or staff? You should build one or your work will fade into obscurity.\n\nAs above, so below.\nSigned, [hermetic_collaborator.GetSocietyRank] [hermetic_collaborator.GetFirstName];x
EVTDESC_MNM_1121_apprentice;To [Root.GetSocietyRank] [Root.GetFirstName],\n\nMaster, I feel we are both held back by the lack of a proper office of Alchemy. If we are to uncover the secrets of [Root.GetHermesThriceBlessed], we will need the proper tools and work space. Unless you build a laboratory or our work here will fade into obscurity.\n\nAs above, so below.\nSigned, [hermetic_collaborator.GetSocietyRank] [hermetic_collaborator.GetFirstName];x
EVTDESC_MNM_1122_normal;With a laboratory of my own I can proceed to perform greater works than ever before. How I ever got by without a dedicated workspace and the right tools I will never understand. The secrets of [Root.GetHermesThriceBlessed], shall be mine!;x
EVTDESC_MNM_1122_rich;My new laboratory is the envy of both those that now live and all that came before me. I dare say even [Root.GetHermesThriceBlessed], himself would be impressed by the setup I now employ to uncover the hidden secrets of matter and spirit.;x
