#CODE;ENGLISH;x

GAIN;gains;x
GAINS;gains;x
LOSE;loses;x
LOSES;loses;x

ABANDON_HERESY_EFFECT;Abandons the §Y$HERESY$§! heresy\n;x
BECOME_HERETIC_EFFECT;Embraces the §Y$HERESY$§! heresy\n;x

ACTIVATE_TITLE_EFFECT;§Y$TITLE$§! now exists\n;x
DEACTIVATE_TITLE_EFFECT;§Y$TITLE$§! no longer exists\n;x

ADD_BUILDING;Gain $NAME|Y$ in $WHERE|Y$\n;x
REM_BUILDING;Lose $NAME|Y$ in $WHERE|Y$\n;x

ADDTRAITEFFECT;§Y$WHO$§! gains the trait '§Y$TRAIT$§!'\n;x
REMOVETRAITEFFECT;§Y$WHO$§! loses the trait '§Y$TRAIT$§!'\n;x

ALLOW_GENDER_LAWS_OFF;Disallow change of Gender Preference Laws\n;x
ALLOW_GENDER_LAWS_ON;Allow change of Gender Preference Laws\n;x

ALLOW_FEMINISM_OFF;Female rulers incur negative opinion modifiers\n;x
ALLOW_FEMINISM_ON;Female rulers do not incur negative opinion modifiers\n;x

ALLOW_MATRILINEAL_MARRIAGE_OFF;Disallow Matrilineal Marriage\n;x
ALLOW_MATRILINEAL_MARRIAGE_ON;Allow Matrilineal Marriage\n;x

ALLOW_FREE_DUCHY_REVOKATION_OFF;Revocation of duchy titles no longer free\n;x
ALLOW_FREE_DUCHY_REVOKATION_ON;Revocation of duchy titles free\n;x

ALLOW_FREE_INFIDEL_REVOKATION_OFF;Revocation of infidel titles no longer free\n;x
ALLOW_FREE_INFIDEL_REVOKATION_ON;Revocation of infidel titles free\n;x

ALLOW_FREE_REVOKATION_OFF;Revocation of titles no longer free\n;x
ALLOW_FREE_REVOKATION_ON;Revocation of titles free\n;x

ALLOW_FREE_VICEROY_REVOKATION_OFF;Revocation of viceroyalty duchy titles no longer free\n;x
ALLOW_FREE_VICEROY_REVOKATION_ON;Revocation of viceroyalty duchy titles free\n;x

ALLOW_REVOKATION_OFF;Revocation of titles Disallowed\n;x
ALLOW_REVOKATION_ON;Revocation of titles Allowed\n;x

TRIBAL_VASSAL_LEVY_CONTROL_OFF;Tribal vassals will no longer provide you with levies\n;x
TRIBAL_VASSAL_LEVY_CONTROL_ON;Tribal vassals will now provide you with levies\n;x

TRIBAL_VASSAL_TAX_INCOME_OFF;Tribal vassals will no longer provide you with taxes\n;x
TRIBAL_VASSAL_TAX_INCOME_ON;Tribal vassals will now provide you with taxes\n;x

APPROVE_LAW;Approve ;x
DECLINE_LAW;Decline ;x
VOTE_ON_LAW;Vote on ;x
REVOKE_LAW;Revoke ;x

BECOMES_EXCOMMUNICATED_EFFECT;Becomes Excommunicated\n;x

BETROTHAL_EFFECT;$WHO|Y$ gets betrothed to $SPOUSE|Y$\n;x
BREAK_BETROTHAL_EFFECT;$WHO|Y$ breaks the betrothal with $SPOUSE|Y$\n;x

CHANGECULTUREEFFECT;§Y$WHERE$§! becomes §Y$NAME$§!\n;x

CHARBANISHEFFECT;§Y$NAME$§! is banished to §Y$TARGET$§!\n;x

CHARDEATHEFFECT;§Y$NAME$§! dies!\n;x

CHARIMPRISONEFFECT;§Y$WHO$§! is imprisoned by §Y$KEEPER$§!\n;x

CHARRELEASEEFFECT;is released from prison\n;x

CLEARREVOLT_EFFECT;The rebels disperse\n;x

CREATEHOLDING_EFFECT;Establish the $NAME|Y$\n;x

CURE_ILLNESS_EFFECT;Is cured of all illness!\n;x

DIPLOMACYEFFECT;$WHO|Y$ $DIRECTION$ $VALUE$ Diplomacy\n;x

DISEASE_DECREASED;Duration of Disease reduced by $VAL|Y$ months\n;x
DISEASE_INCREASED;Duration of Disease increased by $VAL|Y$ months\n;x

END_WAR_EFFECT;War ends with the following peace terms:\n;x
WAR_BECOMES_INVALID;The war ends\n;x

EXCOMMUNICATION_LIFTED_EFFECT;Excommunication Lifted\n;x

FATHER_EFFECT;§Y$FATHER$§! adopts §Y$WHO$§!\n;x
MOTHER_EFFECT;§Y$MOTHER$§! adopts §Y$WHO$§!\n;x

FERTILITY_EFFECT;§Y$WHO$§! $DIRECTION$ $PERC$ Fertility\n;x

GAIN_ALL_OCCUPIED_TITLES_EFFECT;Takes occupied titles from $HOLDER|Y$;x

HEALTH_EFFECT;$WHO|Y$ $DIRECTION$ $VALUE|Y$ Health\n;x

INHERIT_EFFECT;§Y$ABDICATOR$§! abdicates to §Y$HEIR$§!\n;x
INHERIT_EFFECT_UNKNOWN;§Y$ABDICATOR$§! abdicates\n;x

IMPLEMENT_LAW;Implement ;x

IMPREGNATE_EFFECT;$WHO|Y$ becomes pregnant with $FATHER|Y$'s child\n;x

