#CODE;ENGLISH;x

EVTDESC73000;A famous writer proposes to compose your family chronicles.;x
EVTDESC73001;My young wife has taken a passion for romantic poetry. She keeps reading any sort of romantic poetry she can get hold of.;x
EVTDESC73002;The church wants to organize a Miracle play for a local saint in our demesne. They seem to feel that it should fall on our shoulders to pay for it.;x
EVTDESC73003;Peasants from the local countryside have sent a representative to petition for our support for one of their traditional carnivals.;x
EVTDESC73004;A young talented artist from [Root.Location.GetName] proposes to paint an iconic portrait of [Root.Father.GetBestName].;x
EVTDESC73005;Luxury clothes are trendy at the moment. What about keeping your courtiers busy by changing the fashion at court?;x
EVTDESC73006;My trusted and devoted chamberlain just brought to my attention that one of the serving maids have given birth to a child. According to him, my son is the father.;x
EVTDESC73007;My beloved wife [Root.Spouse.GetFirstName] is constantly bored and keeps talking about the new fashion she has heard about. Now she wants me to introduce it at court...;x
EVTDESC73008;A famous herald, well versed in the diplomatic protocol, has arrived at our court. He is proposing his services to us, and our chamberlain is saying that we can make good use of this man.;x
EVTDESC73009;A destitute noble from a former enemy court asks for permanent hospitality.;x
EVTDESC73010;I have been reading 'Ars Moriendi', and it claims that death is not something a true Christian should be afraid of.;x
EVTDESC73200;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_marshal.GetTitledFirstName] as [Root.Liege.GetHerHis] marshal. I am more competent and would be a better marshal!;x
EVTDESC73201;[From.GetBestName] claims that [From.GetSheHe] would be a better marshal than [Root.job_marshal.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Marshal of the [Root.PrimaryTitle.GetFullName].;x
EVTDESC73202;My liege [From.GetBestName] is not entirely happy with our performance as Marshal of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;x
EVTDESC73203;Enough time has passed, I deserve to become Marshal of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;x
EVTDESC73204;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Marshal of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;x
EVTDESC73205;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Marshal of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];x
EVTDESC73210;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_spymaster.GetTitledFirstName] as [Root.Liege.GetHerHis] Spymaster. I am more competent and would be a better Spymaster!;x
EVTDESC73211;[From.GetBestName] claims that [From.GetSheHe] would be a better Spymaster than [Root.job_spymaster.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Spymaster of the [Root.PrimaryTitle.GetFullName].;x
EVTDESC73212;My liege [From.GetBestName] is not entirely happy with our performance as Spymaster of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;x
EVTDESC73213;Enough time has passed, I deserve to become Spymaster of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;x
EVTDESC73214;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Spymaster of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;x
EVTDESC73215;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Spymaster of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];x
EVTDESC73220;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_treasurer.GetTitledFirstName] as [Root.Liege.GetHerHis] Steward. I am more competent and would be a better Steward!;x
EVTDESC73221;[From.GetBestName] claims that [From.GetSheHe] would be a better Steward than [Root.job_treasurer.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of Steward of the [Root.PrimaryTitle.GetFullName].;x
EVTDESC73222;My liege [From.GetBestName] is not entirely happy with our performance as Steward of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;x
EVTDESC73223;Enough time has passed, I deserve to become Steward of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;x
EVTDESC73224;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become Steward of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;x
EVTDESC73225;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as Steward of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];x
EVTDESC73230;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_spiritual.GetTitledFirstName] as [Root.Liege.GetHerHis] [Root.GetLordSpiritualName]. I am more competent and would be a better [Root.GetLordSpiritualName]!;x
EVTDESC73231;[From.GetBestName] claims that [From.GetSheHe] would be a better [Root.GetLordSpiritualName] than [Root.job_spiritual.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of [Root.GetLordSpiritualName] of the [Root.PrimaryTitle.GetFullName].;x
EVTDESC73232;My liege [From.GetBestName] is not entirely happy with our performance as [From.GetLordSpiritualName] of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;x
EVTDESC73233;Enough time has passed, I deserve to become [Root.Liege.GetLordSpiritualName] of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;x
EVTDESC73234;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become [Root.GetLordSpiritualName] of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;x
EVTDESC73235;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as [From.GetLordSpiritualName] of the [From.PrimaryTitle.GetFullName].\n\n[From.GetBestName];x
EVTDESC73240;It is sad that [Root.Liege.GetTitledFirstName] is employing [Root.job_chancellor.GetTitledFirstName] as [Root.Liege.GetHerHis] [Root.GetChancellorName]. I am more competent and would be a better [Root.GetChancellorName]!;x
EVTDESC73241;[From.GetBestName] claims that [From.GetSheHe] would be a better [Root.GetChancellorName] than [Root.job_chancellor.GetTitledFirstName], and petitions that [From.GetSheHe] should be given the title of [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].;x
EVTDESC73242;My liege [From.GetBestName] is not entirely happy with our performance as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and is considering our replacement..;x
EVTDESC73243;Enough time has passed, I deserve to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName], and [Root.Liege.GetTitledFirstName] will make me it!;x
EVTDESC73244;I promised [From.GetBestName] that [From.GetSheHe] had a chance to become [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName]. Now [From.GetSheHe] is petitioning me again about it.;x
EVTDESC73245;My dear and trustworthy [This.GetBestName].\nI hereby grant you the title as [Root.GetChancellorName] of the [Root.PrimaryTitle.GetFullName].\n\n[From.GetBestName];x

EVTOPTA73000;Give him patronage;x
EVTOPTA73001;Get her more to read;x
EVTOPTA73002;It is for the glory of God!;x
EVTOPTA73003;We can afford it...;x
EVTOPTA73004;This will be grand in the main hall.;x
