#CODE;ENGLISH;x

EVTDESC76000;Being male, unmarried and almost handsome in a court filled with young women who all seek your attention is not half bad. A particularly young wench, almost irresistible, desires the pleasure of my company...;x
EVTDESC76005;My unwed daughter has been... indiscreet. She has been hiding her pregnancy from me and now presents me with her child.;x
EVTDESC76006;There are several ways to deal with this unfortunate situation,' Spymaster [Root.job_spymaster.GetTitledFirstName] told me when I asked [Root.job_spymaster.GetHerHim] for advice on how to deal with my daughter's bastard child...;x
EVTDESC76007;My liege [From.GetTitledFirstName] came to me, dragging [From.GetHerHis] daughter with [From.GetHerHim] with a newborn child in her arms.\n'I trust you to deal with my daughter's bastard child discreetly', [From.GetTitledFirstName] told me coldly and left [From.GetHerHis] daughter and her bastard child with me.;x
EVTDESC76008;I trusted Spymaster [From.GetTitledFirstName] to deal with my daughter and her bastard child in a discreet manner but [From.GetSheHe] failed miserably!;x
EVTDESC76009;Despite my clear instructions on how to deal with my daughter and her bastard child, Spymaster [From.GetTitledFirstName] let them live!;x
EVTDESC76010;'A bastard can cause a lot of trouble', insisted [Root.GetSpymasterName] [Root.job_spymaster.GetTitledFirstName] and advised me of a possible opportunity to get rid of the bastard in the court.;x
EVTDESC76015;A bastard son of mine petitioned me to recognize him as a legitimate heir.;x
EVTDESC76020;Am I not all that any child could be? I should ask my father to be included in the succession!;x
EVTDESC76021;My illegitimate [GetFromRelation] [From.GetTitledFirstName] asked me to acknowledge [From.GetHerHim] as my [GetFromRelation] and thus include [From.GetHerHim] in the succession.;x
EVTDESC76022;I waited silently and patiently for my father [From.GetTitledFirstName] to answer my request to acknowledge me and include me in the succession. Finally, [From.GetTitledFirstName] answered...;x
EVTDESC76025;Raising a child on your own is hard, but raising a bastard child is even harder. We are an embarrassment to our family and very few of them are willing to help us.;x
EVTDESC76026;The embarrassment and black stain on our dynasty that is my daughter [From.GetTitledFirstName] and her bastard child asked me today to help her. I refuse to do this, blaming  the embarrassment that has been brought upon the family on...;x
EVTDESC76027;[From.GetTitledFirstName] blames me for the difficult situation [From.GetHerHis] daughter is in, what with me being the father of her bastard child...;x
EVTDESC76028;[From.GetTitledFirstName] blames me for the hopeless situation [From.GetHerHis] daughter is in, what with my son being the father of her bastard child...;x
EVTDESC76030;A dream is born and a sword sharpened...;x
EVTDESC76035;The other children at court tease me relentlessly because I don't have a real father. I'm a bastard and they know it!;x
EVTDESC76040;People keep telling me I am a bastard but no one explains what it is! Maybe [Root.Guardian.GetTitledFirstName] knows?;x
