#CODE;ENGLISH;x

EVTDESC_JD_4001;The raiders we sent to the [offmap_china.GetFullName] have returned home, and we will not be able to send any further raids into China.;x
EVTDESC_JD_4020_normal_raid_outcome;The raiders we sent to the [offmap_china.GetFullName] have returned. With them they are carrying plenty of loot plundered from small villages on the outskirts of the Middle Kingdom.;x
EVTDESC_JD_4020_normal_raid_outcome_artifact;The raiders we sent to the [offmap_china.GetFullName] have returned. They apparently found and plundered a place of worship, bringing home plenty of loot and a valuable artifact.;x
EVTDESC_JD_4020_normal_raid_outcome_bad;The raiders we sent to the [offmap_china.GetFullName] were set upon by [offmap_china.GetShortName] patrols and slain! Only a single survivor remains, and all he is doing is telling the story of their defeat...;x
EVTDESC_JD_4020_normal_raid_outcome_character;The raiders we sent to the [offmap_china.GetFullName] have returned. This time their raids took them by the holdings of a local Han noble. In addition to gold and silk, your raiders also brought you a more personal gift, a [captured_character.GetManWoman] named [captured_character.GetFullName] - likely the [captured_character.GetSonDaughter] of the noble.;x
EVTDESC_JD_4020_normal_raid_outcome_extra;The raiders we sent to the [offmap_china.GetFullName] have returned. On their way back home from China they came upon a caravan loaded with precious silks and porcelain - [Root.Religion.GetHighGodName] truly smiled upon them!;x
EVTDESC_JD_4020_normal_raid_outcome_extra_plus;The raiders we sent to the [offmap_china.GetFullName] have returned - and they have brought countless treasures! They were able to identify and capture a Han noble who was traveling undercover, who they later ransomed for an exuberant amount of gold, silk and porcelain!;x
EVTDESC_JD_4020_normal_raid_outcome_panda;The raiders we sent to the [offmap_china.GetFullName] have returned. With them they have brought a pair of... bears? The black-and-white 'bears' are not very ferocious though, and they spend most of their time fumbling about. They will make grand pets!;x
EVTDESC_JD_4020_normal_raid_outcome_siege_engineer;The raiders we sent to the [offmap_china.GetFullName] have returned. This time their raids took them by the workshop of a famous siege engineer, while there they managed to capture one of his apprentices. The apprentice, [captured_engineer.GetFullName], has been brought back to serve you.;x
EVTDESC_JD_4030;Despite your best attempts at making them breed, your Pandas have died without producing any offspring. Truly a sorrowful day...;x

EVTOPTA_JD_4001;We shall raid again another day...;x
EVTOPTA_JD_4030;Oh well.;x

EVTOPTB_JD_4030;Not my cuddly friends! How could you leave me?;x

EVTOPT_JD_4020_normal_raid_outcome;Bring the spoils to me!;x
EVTOPT_JD_4020_normal_raid_outcome_artifact;An artifact? Bring it to me!;x
EVTOPT_JD_4020_normal_raid_outcome_bad;Curse it! This must be the work of [Root.Religion.GetRandomEvilGodName]...;x
EVTOPT_JD_4020_normal_raid_outcome_character;A stunning beauty!;x
EVTOPT_JD_4020_normal_raid_outcome_character_b;I shall make [captured_character.GetHerHim] my concubine.;x
EVTOPT_JD_4020_normal_raid_outcome_extra;Fantastic! Bring it all to me!;x
EVTOPT_JD_4020_normal_raid_outcome_extra_plus;The treasures of the [offmap_china.GetShortName] shall all be mine!;x
EVTOPT_JD_4020_normal_raid_outcome_panda;Prepare an enclosure!;x
EVTOPT_JD_4020_normal_raid_outcome_siege_engineer;A siege engineer of my own? Excellent!;x
EVTOPT_JD_4020_normal_raid_outcome_siege_engineer_b;Make him a commander immediately.;x
