#CODE;ENGLISH;x

EVTDESC3000;I managed to blame the monks at a nearby monastery for one of my more sensuous songs of courtly love.;x
EVTDESC3001;After a pleasant evening with a... very special friend of mine, I found my purse empty. Luckily, I didn't carry that much gold with me.;x
EVTDESC3005;I have arranged a small tournament for my own enjoyment. I chose the most beautiful lady at the tournament and she accepted me as her champion.;x
EVTDESC3010;I was shamefully caught in action with a beautiful servant today by [Root.GetMyLordSpiritualName] [Root.job_spiritual.GetBestName]. [Root.job_spiritual.GetSheHeCap] scolded me and lectured me in the virtues of chastity.;x
EVTDESC3011;Oh, how much joy I've had from Ovidius. Clearly there must be something divine in his great writing. But why do I feel so guilty?;x
EVTDESC3012;One of my knights is embroiled in a deep argument with one of his rivals about who is the legal heir to a small plot of land. This has a risk to turn into a feud in my demesne, so I have to make a judgement.;x
EVTDESC3013;One of our vassals, a notoriously glutton, has invited us to a banquet. Naturally we attended, in a vain hope to improve feudal relations, but the banquet could have fed several villages.;x
EVTDESC3020;Words of my pledged chastity has reached the Pope who sent a courier with a letter of approval and his blessing.;x
EVTDESC3021;Word of my pledged chastity has reached the Pope who have a sent a devout priest to guide me even closer to God.;x
EVTDESC3022;With the presence of an old and experienced scholar in the court, there is much to learn about the aspect of chastity and how this virtue leads us close to God.;x
EVTDESC3025;Every time I reject one of the desirable women who throw themselves in my way, the others increase their efforts. Do they wish for me to burn in hell?;x
EVTDESC3026;One of the lovely ladies who have been throwing themselves at me has finally cornered me in private, and there is no honorable way to get out of this.;x
EVTDESC3030;My chastity has lead my rivals to question my masculinity.;x
EVTDESC3035;The rumors regarding me and my 'alleged' chastity have grown into ridicule. Something has to be done, or my reputation as a strong [Root.GetManWoman] and [Root.GetTitle] will suffer.;x
EVTDESC3040;I love a good feast at my castle and I spared no expenses when I arranged the feast, the table was filled with geese, pork, cheese and plenty of wine. I doubt my guests left my halls with empty bellies.;x
EVTDESC3045;I made sure the wine flowed and the plates were never empty. Some of us might had a bit more fun than the others and woke with a terrible headache, but it was surely worth it.;x
EVTDESC3046;Truth be told, I never thought I would ever really like [From.GetTitledFirstName], but when [From.GetSheHe] held a great banquet we got drunk together and I had a good time.;x
EVTDESC3047;One of my courtiers have always acted a bit odd around me, but [From.GetTitledFirstName] seems to have relaxed a bit after the banquet. [From.GetSheHeCap] almost seems friendly now.;x
EVTDESC3050;When I was younger, no one could defeat me at the tournaments nor in battle. Nowadays, I can barely mount my stallion. This is clearly not a healthy lifestyle...;x
EVTDESC3055;My obesity and my hunger for food has left me with no desire left in my body. All that is left to me is to eat, eat and eat!;x
EVTDESC3056;Watching [From.GetTitledFirstName] eat is revolting! And [From.GetSheHe] eats all the time!;x
EVTDESC3057;It was devastating to hear [From.GetTitledFirstName]'s harsh critique: how my constant eating and bad table manners is revolting to everyone and that I severely need a diet!;x
EVTDESC3060;In front of a tatty beggar's bowl a coin glittered. I snatched it from the mud before he could react and ignored his furious curses.;x
EVTDESC3065;I sacrificed one of my oldest friends today because of my greediness. One of my friend's enemies offered me a bribe I couldn't resist.;x
EVTDESC3070;My friend and I had planned to go hunting together but when he broke his leg I realized I either had to find someone else to accompany me or cancel it altogether.;x
EVTDESC3071;When [From.GetTitledFirstName] asked me if I wanted to go hunting with [From.GetHerHim], I gladly accepted. Sadly, the hunt was ruined by [From.GetHerHis] greed.;x
EVTDESC3072;We managed to kill too much prey when I went hunting with [From.GetTitledFirstName], so we decided to sell some of the meat. When we had sold everything we got in an argument over the money.;x
EVTDESC3075;The priest had to prod me with the collection bag several times before I gruffly put a coin in it.;x
EVTDESC3080;Being charitable is about loving other human beings and forgiving them the trespasses they do to us.;x
EVTDESC3081;Caring for the sick and infirm is one of the duties of charity. There are people in our court that needs our help.;x
