EVTDESC_SoA_5200;As you are leading your troops on campaign, one day a sergeant from your army rides up and asks to speak to you. He presents you with a small box containing a holy relic, and explains that it was found by a foraging party in the ashes of a nearby church.;x
EVTDESC_SoA_5201;One day at the market, a strange man comes up to you and offers to sell to you what he swears is a finger of Saint John the Baptist. You look at it carefully, and it does indeed seem to be a set of old human bones.;x
EVTDESC_SoA_5202;A priest has arrived and asked for an audience. After being shown in, he explains that his small church can no longer protect the holy relic it holds, due to robbers plaguing the countryside. He therefore asks for your family to keep it.;x
EVTDESC_SoA_5203;That old relic that has been in your family's care... you realize you haven't seen it around it in a very long time. You look for it, but you can't find it anywhere. Why do these things always happen to you?;x
EVTDESC_SoA_5204;Enemy raiders have attacked the small chapel where your family relic was kept. The priest tending the chapel tried to stop them but was slain on the doorstep.;x
EVTDESC_SoA_5205;Disaster, My [Root.GetLordLady]! Your court chaplain was attacked by a stray dog while he was carrying your family's relic shrine, and the holy bones fell out on the floor. And... well, the dog... we found it burying the bones in the yard among a lot of other bones stolen from the kitchens. Now it's impossible to sort out what is what.;x
EVTDESC_SoA_5206;Your court chaplain comes to you and suggests that the family relic could be used to help heal your pains. A night of prayers and the presence of this holy item might bring the Lord's attention to you and drive the sickness out.;x
EVTDESC_SoA_5207;As the farmers prepare for sowing their spring crops, your court chaplain suggests that you bring out the holy relic in procession and bless the fields. Surely, this would increase the likelihood of a bountiful harvest this year.;x
EVTDESC_SoA_5208;Fingers of Saint John the Baptist, discount price for boxes of ten!\nA bishop brings to your attention that false relics are being sold at the market at great profits. They do of course generate a lot of commerce and taxes, but still, it's rather immoral and blasphemous.;x
EVTDESC_SoA_5209;A local friar has petitioned you to donate your family relic to the Church. After all, he says, it isn't right that one man should hold what belongs to all Christians.;x
EVTDESC_SoA_5210;That smooth and slightly malty taste, refreshing with just the right amount of bitter. Ah, these monks certainly know the art of brewing!;x
EVTDESC_SoA_5211;Such a wonderful bouquet. The complex blend of flavors spreads over my tongue just as the warmth spreads in my belly. These monks certainly know how to make a fine wine!;x
EVTDESC_SoA_5212;Monks from a nearby monastery have arrived bringing healing herbs and offering to help treat your illness.;x
EVTDESC_SoA_5213;One day, passing by a monastery, you come upon a monk sitting and painting in a field. You observe his work and marvel at the composition, the colors and the fine brush strokes that bring the simple canvas to life. This monk is truly an artistic prodigy.;x
EVTDESC_SoA_5214;On a courtesy visit to the abbot of a local monastery, you observe a group of monks translating beautifully illustrated books into your language.;x
EVTDESC_SoA_5215;Monks from the nearby monastery have been stopping by to trade for supplies quite often lately. They usually linger to talk and exchange knowledge.;x
EVTDESC_SoA_5218;During the last year or so, your [target_child.GetSonDaughter] [target_child.GetFirstName] has been spending a lot of time with the members of a local monastic order. You have also noticed that [target_child.GetSheHe] spends many hours per week in pious prayer. Then one day, [target_child.GetSheHe] approaches you asking for your permission to dedicate [target_child.GetHerHis] life to Christ.;x
EVTDESC_SoA_5219;The abbot of a nearby monastery has asked that you make a donation towards the repairs of the monastery church. Surely, it wouldn't hurt to ensure that you are in the monks' prayers?;x
EVTDESC_SoA_5229;You no longer follow the Christian faith. What should be done with your family's Christian relic?;x
EVTDESC_SoA_5240;As I woke up this morning my hands and feet were bleeding, and there is a sharp pain in my side. What is happening to me?;x
EVTDESC_SoA_5241;Walking alone on the battlements late one night, you suddenly see a shining white shape appearing in the sky above you. It seems to be moving towards you, or maybe away. There's a strange sound in the air too, like a whispering... what is going on?;x
EVTDESC_SoA_5242;My belly is growing, and no one can doubt that I am with child. But my husband and I have not been intimate for a long time, how can I explain this?;x
EVTDESC_SoA_5243;My wife is with child, though she and I have not laid together for a very long time. She claims she has been blessed by our Lord just like the Virgin Mary.;x
EVTDESC_SoA_5244;You have been approached by an old priest who is offering you an exorcism. He claims he can free you of your demonic possession.;x
EVTDESC_SoA_5301;There are things a Caliph should not do and should not be. But we are only human after all, and as long as people aren't aware of your vices and faults it's not a problem. However, it seems you've been slipping in discretion lately - gossip is starting to spread, and there are murmurings all over the Muslim world about your wicked habits.;x
EVTDESC_SoA_5302;A Fylkir of the Norse faith is expected to uphold certain standards of morality and strength. But we are only human after all, and as long as people aren't aware of your vices and faults it's not a problem. However, it seems you've been slipping in discretion lately - gossip is starting to spread, and there are murmurings all over the Norse world about your unworthy traits and habits.;x
EVTDESC_SoA_5307;You have received strange news from Rome. The former Pope, [From.GetTitledFirstName], did by his actions and lifestyle so defile the Holy See that the current authorities in Rome decided to put his corpse on trial!\nThe corpse of [From.GetTitledFirstName] was removed from its tomb and brought to the papal court for judgement. It was propped up on a throne, and a deacon was chosen to speak for it as its legal representative.\nPerhaps unsurprisingly, the accused was found guilty on all accounts and subjected to a punishment most dire. The corpse was stripped of its papal vestments, three fingers on the right hand (those used to give blessings) were cut off, and then it was interred in a graveyard normally reserved for foreigners of low status. The punishment still not being deemed severe enough, the corpse was then exhumed again, tied to weights and cast into the river Tiber.;x
EVTDESC_SoA_5312;Widespread rumors say that [From.GetTitledFirstName] leads a most wicked lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;x
EVTDESC_SoA_5314;Widespread rumors say that [From.GetTitledFirstName] leads a most wicked lifestyle, quite unsuitable for the spiritual head of all true Muslims.;x
EVTDESC_SoA_5316;Widespread rumors say that [From.GetTitledFirstName] has a most worrying personality and lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;x
EVTDESC_SoA_5318;Widespread rumors say that [From.GetTitledFirstName] has a most worrying personality and lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;x
EVTDESC_SoA_5320;Widespread rumors say that [From.GetTitledFirstName] leads a most immoral lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;x
EVTDESC_SoA_5322;Widespread rumors say that [From.GetTitledFirstName] has a most worrying personality and lifestyle, quite unsuitable for any priest and even more so for one in his exalted position.;x
EVTDESC_SoA_5341;You have received a visitor, a monk from the famous great abbey at Cluny. He tells you that the monks there spend much of their days in devoted prayer, and that they always mention the names of the most pious Christians in those prayers.\n\nIf you would demonstrate your immense piety by donating a large sum of gold to Cluny Abbey, you would surely be among those present in the monks' prayers.;x
EVTDESC_SoA_5342;My [Root.GetLordLady], we have received an invitation to visit the great monastery at Cluny!\n\nIt could make for a most interesting journey. Cluny Abbey has grown to great prominence and power since it was given independence by the Duke of Burgundy in 910. Subject now only to the Pope and supported by extensive lands as well as generous donations, it is a great center of wealth and learning. The Abbey's church is the largest in Europe, not even the great cathedrals in Rome or Constantinople can match it.;x
EVTDESC_SoA_5343;So this is the famous Cluny Abbey! The great church towers majestically over an extensive complex of buildings. The surrounding farmlands are rich and fertile, with peasants toiling to bring the fruits of the land into the coffers of the monastery. You can see many monks moving about and a also spot a nun or two. You can sense the atmosphere of learning, piety and power. This is a place that enjoys the direct support of kings and powerful nobles, not to mention the Pope.;x
