#CODE;ENGLISH;x

EVTDESC67000;There are rulers in the world who are sadly neglecting the laws that Jesus himself gave to the Holy Church.;x
EVTDESC67001;The Pope is upset with our law of Free Investiture. The Holy Father is asking us to change it to comply with Church Doctrine.;x
EVTDESC67002;[From.GetTitledFirstName] has accepted God's will, and is now allowing Papal appointments of Bishops.;x
EVTDESC67003;The Devil is acting through [From.GetTitledFirstName]. That can be the only reason for [From.GetHerHis] stubborn refusal of God's will.;x
EVTDESC67004;[From.GetTitledFirstName] has sent donations to the Church. This will be needed for the holy work.;x
EVTDESC67005;[From.GetTitledFirstName] has argued convincingly, on theological grounds, why [From.GetHerHis] realm should be exempt from Papal Law.;x
EVTDESC67010;The Kings and Emperors refuse to follow the Law of God. It is up to the servants of Christ to rectify this.;x
EVTDESC67011;An emissary is visiting us from the Papacy, giving us gifts and demanding our allegiance to the Throne of St. Peter;x
EVTDESC67012;[From.GetTitledFirstName] has been approached by the Pope, and is clearly disregarding our lawful rights.;x
EVTDESC67020;The Kings and Emperors refuse to follow the Law of God. However, any nobleman anointed by God's servants can become a rightful King.;x
EVTDESC67021;The Holy Father is asking us to replace our liege, and is giving us the divine right to do so.;x
EVTDESC67022;[From.GetTitledFirstName] is a rebel and a traitor. The false sweet words of the false pope has swayed [From.GetHerHim].;x

EVTOPTA67000;Invite them to follow the true doctrines;x
EVTOPTA67001;We always follow the divine will.;x
EVTOPTA67003;There will be other ways.;x
EVTOPTA67004;We can wait for [From.GetHerHim] to change the laws.;x
EVTOPTA67005;God moves in mysterious ways.;x
EVTOPTA67010;Demand allegiance to the Throne of St. Peter;x
EVTOPTA67011;God is great!;x
EVTOPTA67012;Will no one rid me of this turbulent priest?;x
EVTOPTA67020;Grant the vassal a legal claim to the title.;x
EVTOPTA67021;God save the Pope!;x
EVTOPTA67022;[From.GetSheHeCap] will pay for this!;x

EVTOPTB67000;God will punish them later...;x
EVTOPTB67001;I rule in MY realm!;x
EVTOPTB67010;Let it slide;x
EVTOPTB67011;My liege is my sovereign;x
EVTOPTB67020;That is a bad idea...;x
EVTOPTB67021;I am loyal to my liege!;x

EVTOPTC67001;Some gold to the church will silence them.;x

EVTOPTD67001;Decline on Theological Grounds;x

EVTTOOLTIP67001;[This.GetTitledFirstName] will read the papal letter.;x
EVTTOOLTIP67011;[This.GetTitledFirstName] will listen to the demands of The Holy Father;x
EVTTOOLTIP67012;Our mortal liege will hear of this.;x
EVTTOOLTIP67021;[This.GetTitledFirstName] will evaluate our proposal;x
EVTTOOLTIP67022;Our Liege will hear of this.;x
