#CODE;ENGLISH;x

EVTDESC_MNM_6001;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nI have decided to grant your request for a loan. I trust that you pay the sum back within a reasonable time and as soon as you are able.\n\nPraise be to [Root.Religion.GetHighGodNameCap]!\nSigned, Grand Master [grand_master.GetFirstName];x
EVTDESC_MNM_6005;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nYour generous gift to the Order shall not be forgotten. The money will come to good use in the defense against those who threaten the true faith. \n\nPraise be to [Root.Religion.GetHighGodNameCap]!\nSigned, Grand Master [grand_master.GetFirstName];x
EVTDESC_MNM_6006_A;As-salaam alaykum, [Root.GetTitledFirstName],\n\nThe time has come for you to repay your debt to the Order. I trust you send me the [Root.assassins_debt.GetValue] gold as soon as you receive this letter.\n\nPraise be to [Root.Religion.GetHighGodNameCap]!\nSigned, Grand Master [grand_master.GetFirstName];x
EVTDESC_MNM_6006_B;As-salaam alaykum, [Root.GetTitledFirstName],\n\nThe time has come for you to repay your debt to the Order. If you cannot spare the [Root.assassins_debt.GetValue] gold, I have another suggestion. The order is in unending need of champions and your [child_offer.GetRootRelation] [child_offer.GetFirstName] would make an excellent addition to our ranks.\n\nPraise be to [Root.Religion.GetHighGodNameCap]!\nSigned, Grand Master [grand_master.GetFirstName];x
EVTDESC_MNM_6006_C;As-salaam alaykum, [Root.GetTitledFirstName],\n\nThe time has come for you to repay your debt to the Order. If you cannot spare the [Root.assassins_debt.GetValue] gold, I have another suggestion. If you allow us to build a castle in [castle_offer.GetName] and aid us in its construction, your debt shall be forgotten.\n\nPraise be to [Root.Religion.GetHighGodNameCap]!\nSigned, Grand Master [grand_master.GetFirstName];x
EVTDESC_MNM_6020_A;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetFirstName] suggests that giving alms and fasting must surely bring mortals closer to the divine.;x
EVTDESC_MNM_6020_B;Most guests have departed and evening has turned into early morning, yet I and [assassins_recruiter.GetTitledFirstName] are still deep in conversation. We are discussing a hadith [assassins_recruiter.GetFirstName] just read. [assassins_recruiter.GetSheHeCap] suggest that its narrator, Abu Hurairah, might be unreliable and asks if the hadiths recorded by Ali are not preferable.;x
EVTDESC_MNM_6021_A;I approached [assassins_recruitee.GetTitledFirstName] during a feast last night, intending to figure out whether [assassins_recruitee.GetSheHe] might be persuaded to convert to the true faith. We had a long, deep conversation and it seems like [assassins_recruitee.GetFirstName] is of sound opinions!;x
EVTDESC_MNM_6021_B;Last night I approached [assassins_recruitee.GetTitledFirstName] during a feast, intending to figure out whether [assassins_recruitee.GetSheHe] might be persuaded to convert to the true faith. Unfortunately, as soon I steered the conversation towards the topics of the Prophet and his rightful heir, Ali, the narrow-minded [assassins_recruitee.GetManWoman] became quite disagreeable...;x
EVTDESC_MNM_6021_c;Last night I approached [assassins_recruitee.GetTitledFirstName] during a feast, intending to figure out whether [assassins_recruitee.GetSheHe] might be persuaded to convert to the true faith. Unfortunately, as soon I steered the conversation towards the topics of the [Root.Religion.GetRandomGodName] and the [Root.Religion.GetScriptureName], the narrow-minded [assassins_recruitee.GetManWoman] became quite disagreeable...;x
EVTDESC_MNM_6022_A;Since I had such a good time a few weeks back, I invited [assassins_recruiter.GetTitledFirstName] to share an informal meal. Yet again the conversation found its way to the topic of religion and righteousness. [assassins_recruiter.GetSheHeCap] expressed [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;x
EVTDESC_MNM_6022_B;Most guests have departed and evening has turned into early morning, yet [assassins_recruiter.GetTitledFirstName] and I are still deep in conversation. We are talking about religion, righteousness, how to do the right thing. [assassins_recruiter.GetSheHeCap] expresses [assassins_recruiter.GetHerHis] admiration for those willing to give their life fighting for their beliefs.;x
EVTDESC_MNM_6023_A;I was just about to draft an invitation when [assassins_recruitee.GetTitledFirstName] invited me to dine with [assassins_recruitee.GetHerHim]. We talked for many hours, even as the plates were emptied and the cups drained. As I praised those willing to die for their faith, [assassins_recruitee.GetFirstName] agreed wholeheartedly, wishing [assassins_recruitee.GetSheHe] could be more like them.;x
EVTDESC_MNM_6023_B;I was just about to draft an invitation when [assassins_recruitee.GetTitledFirstName] invited you to dine with [assassins_recruitee.GetHerHim]. The conversation flowed easily and [assassins_recruitee.GetFirstName] expressed many admirable sentiments. However, when I mentioned those willing to die for their beliefs, [assassins_recruitee.GetSheHe] sneered and condemned "such fanatics".;x
EVTDESC_MNM_6024_A;We are quiet for a moment, both seemingly contemplating these devoted souls. Then [assassins_recruiter.GetFirstName] looks up at me, a curious intensity in [assassins_recruiter.GetHerHis] gaze. "That is not an impossible wish, [Root.GetFirstName]. Are you ready to kill and, if He wills it, get killed to defend the words of His Prophet and the rightful heir?";x
EVTDESC_MNM_6024_B;We are quiet for a moment, both seemingly contemplating these devoted souls. Then [assassins_recruiter.GetFirstName] looks up at me, a curious intensity in [assassins_recruiter.GetHerHis] gaze. "That is not an impossible wish, [Root.GetFirstName]. Are you ready to kill and, if They will it, get killed to defend the words of [Root.Religion.GetRandomGodName] and the [Root.Religion.GetScriptureName]?";x
EVTDESC_MNM_6025;When I suggested there is a way for [assassins_recruitee.GetTitledFirstName] to serve the greater good, [assassins_recruitee.GetSheHe] only scoffed dismissively and changed the subject. Judging by the look [assassins_recruitee.GetSheHe] gave me as I left, however, it seems as if [assassins_recruitee.GetFirstName] is not so oblivious after all...;x
EVTDESC_MNM_6026;When I suggested there is a way for [assassins_recruitee.GetTitledFirstName] to serve the greater good, [assassins_recruitee.GetHerHis] eyes lit up with a glimmer of hope. "I am ready, [Root.GetFirstName]. Please, if it is true, will you set me on this path?";x
EVTDESC_MNM_6027_A;"I do, [Root.GetFirstName]," says [assassins_recruiter.GetTitledFirstName] with a solemn, almost ceremonial, voice. "There is an Order devoted to Allah and the rightful Caliph. One that defends those true of faith and bring vengeance to their persecutors. The Assassins are always in need of champions. Think it over, and someone might reach out...";x
EVTDESC_MNM_6027_B;"I do, [Root.GetFirstName]," says [assassins_recruiter.GetTitledFirstName] with a solemn, almost ceremonial, voice. "There is an Order devoted to [Root.Religion.GetHighGodNameCap]. One that defends those true of faith and bring vengeance to their persecutors. The Assassins are always in need of champions. Think it over, and someone might reach out...";x
EVTDESC_MNM_6028;My eyes open, seeing only darkness. For a moment, my mind is blank, before the first thoughts get through the haze of sleep. Why did I wake up? A deep [Root.GetManWoman]'s voice cuts through the silence, startling me. "The time has come for you to profess your devoutness to Allah and the rightful imam Ali.";x
EVTDESC_MNM_6028_ALT;My eyes open, seeing only darkness. For a moment, my mind is blank, before the first thoughts get through the haze of sleep. Why did I wake up? A deep [Root.GetManWoman]'s voice cuts through the silence, startling me. "The time has come for you to profess your devoutness to [shiite.GetHighGodName].";x
EVTDESC_MNM_6029;"Excellent." I turn my head towards the voice. A hooded figure steps out of the shadows by the [Root.GetChamberOpening] and a hand appears from underneath the cloak, holding out a piece of parchment. "Before we continue, you must sign this. A written pledge of allegiance to the Grand Master of the Assassins. A routine... safety measure.";x
