#CODE;ENGLISH;x

HFP_500_DESC;[combatant_1.GetFirstNameWithNick], a [combatant_1.GetSocietyRank] in my lodge, is [combatant_1.GetNegativeDuelSkillTerm] duelist at best. It is shameful for someone like [combatant_1.GetHerHim] to be so woefully unready should [Root.Society.GetName] call upon [combatant_1.GetHerHis] aid! Perhaps I should encourage [combatant_1.GetHerHim] to spar with another member?;x
HFP_501_DESC;[combatant_1.GetFirstNameWithNick] managed to best [combatant_2.GetFirstNameWithNick] handily after a short clash. A cheering crowd heaved [combatant_1.GetFirstName] up on their shoulders after the victory, hoisting [combatant_1.GetHerHim] over to the lodge to celebrate. [combatant_1.GetSheHeCap] will become a renowned warrior yet...;x
HFP_502_DESC;[combatant_1.GetFirstNameWithNick] was soundly beaten down by [combatant_2.GetFirstNameWithNick], who barely broke a sweat. [combatant_1.GetHowWoundedDidIBecome];x
HFP_503_DESC;Just as [combatant_1.GetFirstNameWithNick] was about to issue [combatant_2.GetFirstNameWithNick] a challenge, [combatant_2.GetFirstName] ran away! I wonder what kind of attitudes we really foster here in [Root.Society.GetName], because this is embarrasing for all of us...;x
HFP_504_DESC;Just as [combatant_1.GetFirstNameWithNick] was about to issue [combatant_2.GetFirstNameWithNick] a challenge, [combatant_1.GetSheHe] ran away! What a coward, I have never seen anyone as craven before!;x
HFP_505_DESC;[combatant_1.GetFirstNameWithNick] and [combatant_2.GetFirstNameWithNick] fought each other with teeth and claw! A cheering crowd formed around the combatants, and [combatant_1.GetFirstName] eventually won their favor. [combatant_1.GetHowWoundedDidIBecome];x
HFP_506_DESC;[combatant_1.GetFirstNameWithNick] and [combatant_2.GetFirstNameWithNick] fought each other with teeth and claw! A crowd formed around the combatants, jeering at [combatant_1.GetFirstName]'s clumsy moves until [combatant_1.GetSheHe] eventually lost. [combatant_1.GetHowWoundedDidIBecome];x
HF_561_DESC;A fellow member of [Root.Society.GetName], §Y[lodge_member_killed.GetFirstNameWithNick]§!, has been killed in a duel by §Y[lodge_member_killer.GetFirstNameWithNick]§!!;x

EVTDESC_HF_14001_ambition;Upon returning from a small raid with my personal guard, I have been talking to [student.GetBestName]. The [student.GetManWoman] does not understand the urge for adventure, whatsoever. "What about the prosperity it brings your tribe?", I argue, showing off a new bracelet decorating my arm. [student.GetSheHeCap] sighs, seemingly unimpressed.;x
EVTDESC_HF_14001_bravery;I have seen [student.GetBestName] during a couple of gatherings with [Root.Society.GetName], and I cannot help but notice how the [student.GetAgeAdjective] [student.GetManWoman] appears needlessly jumpy. Flinching at jokes, turning down sparring matches... "[student.GetSheHeCap] needs guidance", I find myself muttering.;x
EVTDESC_HF_14001_diligence;Watching [student.GetBestName] in the training grounds is always interesting. There is something about [student.GetHerHis] fighting technique that comes off as half-hearted, and [student.GetHerHis] weapons, as well as armor, seem like they could use a little more caring for... "[student.GetFirstName], could I have a word?", I interrupt the sparring.;x
EVTDESC_HF_14001_patience;Observing yet another game of [Root.GetWarriorLodgeCompetitionType], and [student.GetTitledFirstName] storming off with a sullen expression on [student.GetHerHis] face, it occurs to me how my [student.GetRootRelation] sorely lacks patience. "It is useful in battle as well", I mumble, scratching my chin, contemplating offering [student.GetHerHim] some guidance.;x
EVTDESC_HF_14002_ambition;[teacher.GetTitledFirstName] has returned from a raid in foreign lands. My [teacher.GetRootRelation] is showing off the bounty brought back, when I let out a sigh, causing [teacher.GetHerHim] to pause. "You know, you always seem so content with what you have, [Root.GetFirstName]" [teacher.GetSheHe] says. "I could help you hone your ambition", [teacher.GetSheHe] presses.;x
EVTDESC_HF_14002_bravery;"I hear you are turning down duels", a [teacher.GetManWoman] sounds behind me. Spinning around, I find myself talking to my [teacher.GetRootRelation], [teacher.GetTitledFirstName]. "[Root.Society.GetNameCap] are aware, of course", [teacher.GetSheHe] says. Putting an arm over my shoulder, [teacher.GetSheHe] continues: "I could help you! You just need a little guidance, my good [Root.GetManWoman]!";x
