#CODE;ENGLISH;x

EVT_TITLE_LT_20010;The Lost Book;x
EVT_TITLE_LT_20011;Search Ended;x
EVT_TITLE_LT_20020;The Lost Book;x
EVT_TITLE_LT_20035;The Lost Book;x
EVT_TITLE_LT_20036;The Lost Book;x
EVT_TITLE_LT_20040;The Lost Book!;x
EVT_TITLE_LT_20050;The Lost Book is a Fake!;x
EVT_TITLE_LT_20055;This book seems to be a forgery!;x
EVT_TITLE_LT_20060;The Lost Book;x
EVT_TITLE_LT_20101;A Discovery;x
EVT_TITLE_LT_20510;Honor the Dead;x
EVT_TITLE_LT_20700;The [target_upgrade.GetName] are Done!;x
EVT_TITLE_LT_20820;Great Work Looted;x

EVTDESC_LT_20010.1;A visitor to my court told me that in [book_province.GetName], in the [book_province_realm.GetFullBaseName] he heard rumors that a rich merchant had acquired an unheard of [Root.GetBookTheme] by the famous [Root.GetAuthorNationAdj] [Root.GetAuthorTitle] [Root.GetAuthorName].;x
EVTDESC_LT_20010.2;I received a letter from someone in [book_province.GetName], in the [book_province_realm.GetFullBaseName], claiming that he has in his possession a copy of [Root.GetBookThemeWithArticle] by the famous [Root.GetAuthorNationAdj] [Root.GetAuthorTitle] [Root.GetAuthorName]. But that work was unknown until now!;x
EVTDESC_LT_20011;My courtier [emissary.GetTitledNameWithNick] has passed away before [emissary.GetHerHis] search could be finished. Now I'm left wondering if I will ever see the [Root.GetBookTheme] by the famous [Root.GetAuthorNationAdj] [Root.GetAuthorTitle] [Root.GetAuthorName]... At least I got the remainder of the funds I had invested back.;x
EVTDESC_LT_20020;My courtier [emissary.GetTitledNameWithNick] returned today with the sad news that [emissary.GetSheHe] could not obtain the [Root.GetBookTheme] by the famous [Root.GetAuthorNationAdj] [Root.GetAuthorTitle] [Root.GetAuthorName], and is even not sure it really exists. [emissary.GetFirstName] returned the money that remained after the Journey expenses.;x
EVTDESC_LT_20030;My Lord [Root.GetTitle]\n I [emissary.GetTitledNameWithNick], your humble servant, am still trying to obtain the [Root.GetBookTheme] by the famous [Root.GetAuthorNationAdj] [Root.GetAuthorTitle] [Root.GetAuthorName]. \n Unfortunately I have run out of funds. Would your grace be so generous as to send me some extra money, I am almost sure to be able to find and acquire the book you seek.;x
EVTDESC_LT_20035;I just got news that [emissary.GetTitledNameWithNick] is staying in the court of [emissary_current_host.GetTitledNameWithNick] spending my money and with no intent of returning! And the [Root.GetBookTheme] by [Root.GetAuthorName] is nowhere to be found.;x
EVTDESC_LT_20036_ALIVE;Curses! The attempt on the life of the traitor [emissary.GetTitledNameWithNick] failed, and my involvement was discovered.;x
EVTDESC_LT_20036_DEAD;The traitor [emissary.GetTitledNameWithNick] is no longer alive. And nobody will be able to trace [emissary.GetHerHis] death to me.;x
EVTDESC_LT_20040;[emissary.GetTitledNameWithNick] has returned with the [Root.GetBookTheme] that was supposedly written by [Root.GetAuthorName]! Maybe I should invite some learned scholars to discuss this precious finding? ;x
EVTDESC_LT_20050;A scholar working in my library, [the_whistleblower.GetTitledNameWithNick] is saying that my precious [Root.GetBookTheme] that was supposedly written by [Root.GetAuthorName] is falsification!\n  I can imprison [the_whistleblower.GetHerHim], but on the other hand a courtier who speaks the truth might be a good person to have around me.;x
EVTDESC_LT_20055;After a careful reading of the [Root.GetBookTheme] that was supposedly written by [Root.GetAuthorName] I believe it is a forgery. Nevertheless, the contents of the book are actually not bad.;x
EVTDESC_LT_20060_fake_book;Many scholars accepted my invitation and gathered for several days discussing not only the book by [Root.GetAuthorName], but also other ancient knowledge. Unfortunately, after much discussion, the book was considered as a forgery, but my court is famous now as a center for scholarly debate, culture and knowledge.;x
EVTDESC_LT_20060_real_book;Many scholars accepted my invitation and gathered for several days discussing not only the book by [Root.GetAuthorName], but also other ancient knowledge. The book was considered as a lost masterpiece and my court is famous now as a center of culture, scholarly debate and knowledge.;x
EVTDESC_LT_20101.1;While digging the ground during the building of [wonder_or_upgrade.GetName], the workers came across some kind of door for what seems to be a closed chamber.;x
EVTDESC_LT_20101.2;The construction overseer on my [wonder_or_upgrade.GetName] just told me a worker fell in a hole while digging and found some bones. It seems to be some kind of old grave.;x
EVTDESC_LT_20110_accident;While the workers were trying to dig there was a cave-in and several men were buried in the debris. And now we need to clear everything.;x
