# GetBookTheme
String_Drama;play;x
String_Poetry;poem book;x
String_Architecture;architecture book;x
String_Philosophy;philosophy book;x
String_History;history book;x
String_Astronomy;astronomy book;x
String_Medical;anatomy book;x

# GetBookThemeWithArticle
String_aDrama;a play;x
String_aPoetry;a poem book;x
String_anArchitecture;an architecture book;x
String_aPhilosophy;a philosophy book;x
String_aHistory;a history book;x
String_anAstronomy;an astronomy book;x
String_aMedical;an anatomy book;x

# GetBookThemeCap
String_ADrama;A play;x
String_APoetry;A poem book;x
String_AnArchitecture;Architecture book;x
String_APhilosophy;Philosophy book;x
String_AHistory;History book;x
String_AnAstronomy;Astronomy book;x
String_AMedical;Anatomy book;x

# GetAuthorTitle
String_Writer;writer;x
String_Poet;poet;x
String_Architect;architect;x
String_Philosopher;philosopher;x
String_Historian;historian;x
String_Astronomer;astronomer and philosopher;x
String_Medic;physician;x

# GetAuthorNationAdj
String_greek;Greek;x
String_roman;Roman;x

# GetAuthorName
String_Euripedes;Euripedes;x
String_Sophocles;Sophocles;x
String_Aristophanes;Aristophanes;x
String_Philemon;Philemon;x
String_Aeschylus;Aeschylus;x
String_Archilochus;Archilochus;x
String_Alcman_of_Sparta;Alcman of Sparta;x
String_Theocritus;Theocritus;x
String_Sappho;Sappho;x
String_Asclepiades_of_Samos;Asclepiades of Samos;x
String_Hermodorus_of_Salamis;Hermodorus of Salamis;x
String_Vitruvius;Vitruvius;x
String_Rabirius;Rabirius;x
String_Cocceius_Auctus;Cocceius Auctus;x
String_Plato;Plato;x
String_Aristotle;Aristotle;x
String_Pythagoras;Pythagoras;x
String_Thales_of_Mileto;Thales of Mileto;x
String_Zeno_of_Elea;Zeno of Elea;x
String_Herodotus;Herodotus;x
String_Thucydides;Thucydides;x
String_Polybius;Polybius;x
String_Strabo;Strabo;x
String_Hypatia_of_Alexandria;Hypatia of Alexandria;x
String_Ptolemy;Ptolemy;x
String_Aristarchus_of_Samos;Aristarchus of Samos;x
String_Hippocrates_of_Kos;Hippocrates of Kos;x
String_Virgil;Virgil;x

# GetZweihanderSwordName
String_ZweihanderSword;Zweihander Sword;x
String_TwoHandedSword;Two-Handed Sword;x

# GetAlcoholContainerType
String_bottle;bottle;x
String_case;case;x
String_cask;cask;x
String_barrel;barrel;x

# GetAlcoholContainerTypeCap
String_Bottle;Bottle;x
String_Case;Case;x
String_Cask;Cask;x
String_Barrel;Barrel;x

# GetScaryCD
string_scary_cd; - you can try to intimidate a character again on: §Y[This.used_scary_upgrade_cd.GetExpiryDate]§!;x

# GetSingularS
String_s;s;x

# GetPoliteRefuse
String_politely;politely;x

# GetBigBurialHaterSentence
big_burial_hater_Sentence;Those who hated [target_dead_ruler.GetHerHim] might not be pleased.;x

# GetUnfinished
String_unfinished;unfinished ;x
