#CODE;ENGLISH;x

EVTDESC24500;A Loving Marriage ends with my death.;x
EVTDESC24501;I keep thinking about [From.GetTitledFirstName]. She was the best of wives, and without her, I do so struggle to be a [Root.GetTitle]. Oh, how I miss her....;x
EVTDESC24502;Who will my father trust in now?;x
EVTDESC24503;The rest of my sons are nowhere near the abilities of [From.GetTitledFirstName]. He knew how to handle a sword, and would have been a great [Root.GetTitle] after my death.;x
EVTDESC24504;My wife is pregnant, but she better give birth to a decent son this time. Else she may 'accidentally' fall down from a tower.;x
EVTDESC24505;I hope the circumstances of my untimely death makes someone suspicious. I did NOT die a natural death...;x
EVTDESC24506;[From.GetTitledFirstName] did not die a natural death, of that I am certain! I suspect one of the courtiers to be behind [From.GetTitledFirstName]'s unfortunate demise.;x
EVTDESC24507;[From.GetTitledFirstName] is certain someone murdered one of [From.GetHerHis] dear friends, and wants me to imprison the courtier who [From.GetSheHe] thinks is the murderer.;x
EVTDESC24510;I died while I was serving [Root.Liege.GetTitledFirstName], now I hope [Root.Liege.GetSheHe] will honor my last wish and bury me properly...;x

EVTOPTA24500;For you, everything!;x
EVTOPTA24501;Wenching might make me forget her!;x
EVTOPTA24502;I'm dead;x
EVTOPTA24503;Maybe my wife can give me another son?;x
EVTOPTA24504;I know it was nothing wrong with ME;x
EVTOPTA24505;Someone suspects I did not die naturally!;x
EVTOPTA24506;I will keep my grudge;x
EVTOPTA24507;[From.GetTitledFirstName] must be delusional!;x
EVTOPTA24510;Keep your promise or I will haunt you, forever!;x

EVTOPTB24501;I will never forget [From.GetTitledFirstName]!;x
EVTOPTB24503;I have other sons, maybe one of them can be worthy;x
EVTOPTB24506;There's no doubt in my mind, the murderer will be imprisoned!;x
EVTOPTB24507;[From.GetTitledFirstName], your friend's murderer will be imprisoned!;x

EVTOPTC24506;[Root.Liege.GetTitledFirstName] must listen to reason!;x

EVTTOOLTIP24501;He will mourn us;x
EVTTOOLTIP24503;[Root.Father.GetTitledFirstName] will have to deal with it.;x
EVTTOOLTIP24504;Visit [Root.Spouse.GetTitledFirstName] in her bedchamber.;x
EVTTOOLTIP24506;[This.GetTitledFirstName] reacts to the strange circumstances of [Root.GetTitledFirstName]'s death;x
EVTTOOLTIP24507;[Root.Liege.GetTitledFirstName] is told about [Root.GetTitledFirstName]'s suspicions;x

EVTDESC4140;[From.GetTitledFirstName] had made me promise I would bury [From.GetHerHim] properly and I keep my promises. I walked beside [From.GetHerHis] coffin to [From.GetTitledFirstName]'s last rest and the wailing of the mourners was almost more than I could bear. [From.GetSheHeCap] died too young!;x
EVTOPTA4140;Requiescat in pace;x
EVTOPTB4140;One less mouth to feed;x
EVTOPTC4140;I should help [From.GetHerHis] widow;x
EVTOPTD4140;Inna Lillahi wa inna ilaihi raji'un;x
EVTOPTE4140;You will not be forgotten;x
EVTTOOLTIP4140;[This.GetTitledFirstName] keeps [This.GetHerHis] promise to [Root.GetTitledFirstName];x
