#CODE;ENGLISH;x

EVTDESC86000;You have started to prepare yourself for going on a pilgrimage to Mecca. Soon you will humble yourself and travel in a group with others to fulfill one of the five pillars of Islam.;x
EVTDESC86001;I am preparing myself for my travel to Mecca, and I have understood that there are members of my court that have not yet gone on a pilgrimage to Mecca. As [Root.PrimaryTitle.GetRulerTitle], it is my duty to be charitable to my people, and I will bring one of them with me.;x
EVTDESC86010;While preparing for my pilgrimage to Mecca, I have come to realize that [Root.Liege.GetTitledName] is not a Hajjaj.;x
EVTDESC86011;My beloved [Root.GetTitle]!\n I am preparing to go to Mecca on a Hajj. Sadly, rumors tell me that you have not gone on a pilgrimage yourself. Would you like to travel with me, your faithful servant?\nYour humble [From.GetTitledName];x
EVTDESC86012;Dear [Root.GetTitledFirstName]!\nI will join you on your way to Mecca!\nYour liege, [From.GetTitledName];x
EVTDESC86013;I am sincerely regretful to inform you that I am not able to join you in your pilgrimage.\n[From.GetTitledName];x
EVTDESC86015;Our liege, [Root.Liege.GetTitledName], has heard of our plans to go to Mecca, and sends us advice that the road is perilous with infidels and bandits.;x
EVTDESC86020;While preparing for my pilgrimage to Mecca, my child comes to me and asks if [target_child.GetSheHe] can join me.;x
EVTDESC86100;I am now fully prepared for my travel to Mecca! There will be a regent ruling [Root.PrimaryTitle.GetName] while I am away.;x
EVTDESC86101;A group of bandits are tracking us, and it seems as if they are gaining on us.;x
EVTDESC86102;It is not possible to outrun these bandits, and we are forced to confront them. There is always the possibility that we can survive this.;x
EVTDESC86105;Travelling by sea causes you to feel seasick. Luckily there is a hafiz on the ship who quotes the holy Qur'an. 'And they shall be made to drink therein a cup the admixture of which shall be ginger'.;x
EVTDESC86110;As you travel over the sea, your ship spots the sails of a well-known [christian.GetGroupName] pirate. We have a faster ship, and the chance to eliminate this threat to pilgrims forever!;x
EVTDESC86150;Nearby you see how a group of bandits have encircled a group of fellow pilgrims. It is very likely they will rob and kill them.;x
EVTDESC86151;We got surrounded by bandits, and I was sure that I was soon going to be robbed and left for dead, when some fellow pilgrims arrived to save us.;x
EVTDESC86160;One of my servants have noticed that a hated rival is camping not far from us. I know that it is against the teachings of the prophet to attack someone on Hajj, but this is a golden opportunity.;x
EVTDESC86161;We have been ambushed, and it seems as if it is [From.GetTitledName] who is attempting to kill you. It is an outrage, and it clear that [From.GetSheHe] is not a proper Muslim to attempt such a vile act in the darkness!;x
EVTDESC86162;Our ambush ended in disaster... Not only did [From.GetTitledName] get away, but [From.GetSheHe] also injured me severely.;x
EVTDESC86163;Success!\nI've left [From.GetTitledName], bleeding severely, to die in the desert...;x
EVTDESC86164;It seems that [From.GetTitledName] got away in the quiet of the night...;x
EVTDESC86165;A messenger comes with an invitation from [From.GetTitledName] who is camped not far from us, offering to break bread and reconcile our differences.;x
EVTDESC86166;[From.GetTitledName] has joined our camp and we are breaking bread together, reconciling our differences.;x
EVTDESC86167;Honorable [Root.GetTitledName]!\nI regret to inform you that I will not be able to break bread with you today, as I need to break camp immediately.\n\n[From.GetTitledName] ;x
EVTDESC86170;Travelling to Mecca gives time for reflection. A [Root.GetManWoman] should not go into excess when it comes to food, and should always abstain from wine!;x
EVTDESC86180;It seems as if we have managed to get lost here in the desert. One of the humble servants seems as if he might know the right way.;x
EVTDESC86300;As you stop for camp one evening, you notice that an old man in poor clothing has made camp at the same place. The man offers to tell you a hadith he has if you can spare him some bread.;x
EVTDESC86320;The old man starts telling you that Ka'b ibn Malik reported that the Messenger of Allah, may Allah bless him and grant him peace, said 'Two hungry wolves loose among sheep do not cause as much damage as that caused to a man's deen by his greed for money and reputation.;x
EVTDESC86330;The old man says that, the Messenger of Allah, may Allah bless him and grant him peace, would often pray, 'O Allah! I seek your protection from anxiety and grief, from incapacity and laziness, from stinginess and cowardice, and from the burden of debt and the domination of people.';x
EVTDESC86340;The old man says that, Abu Hurayra reported that the Prophet, may Allah bless him and grant him peace, said, 'Beware of envy. Envy devours good actions as fire devours wood.';x
EVTDESC86350;The old man says that, Ibn Mas'ud reported that the Prophet, may Allah bless him and grant him peace, said, 'Truthfulness leads to piety and piety leads to the Garden. A [Root.GetManWoman] should be truthful until [Root.GetSheHe] is written down as truthful in the sight of Allah. Lying leads to deviance and deviance leads to the Fire. A person lies to the point that [Root.GetSheHe] is written down as a liar in the sight of Allah.';x
EVTDESC86360;The old man quotes the Messenger of Allah, may Allah bless him and grant him peace, from Sunan Abu Dawood, "The most evil traits in a [Root.GetManWoman] are severe stinginess and uninhibited cowardice!";x
EVTDESC86380;The old man starts telling you, that Abu Bakr as-Siddiq said.. "I heard the Messenger of Allah, may Allah bless him and grant him peace, say, 'If people see an unjust person, and do not restrain [Root.GetHerHim], Allah is very likely to seize them with retribution from Him.'";x
EVTDESC86390;The old man says, "As the holy Qur'an says, 'You desire the attractions of this world, but Allah desires the next world for you!', and 'Yes, you prefer the life of this world, but the next world is better and more lasting.'";x
EVTDESC86400;The old man says, As related by Al-Tirmidhi, "I said, O Prophet of Allah, will we be held accountable for what we say? He said, 'May your mother be bereft of you! Is there anything that topples people on their faces into the hellfire other than the jests of their tongues?'";x
EVTDESC86410;The old man says that Abu Hurairah heard the prophet say "When Allah decreed the Creation He pledged Himself by writing in His book which is laid down with Him: 'My mercy prevails over My wrath'.";x
EVTDESC86510;As you arrive in Mecca you start preparing for the evening's prayer when you discover that the water in the well is not entirely pure. This would not be valid water to use for ablution.;x
EVTDESC86511;While performing wudu before the night's prayer, a fellow pilgrim points out an impurity in the water!;x
