#CODE;ENGLISH;x

PROV0;Unknown;x

## Owned provinces
# Ireland
PROV1;Tyrconnell;x
PROV2;Tyrone;x
PROV3;Ulster;x
PROV4;Oriel;x

PROV5;Meath;x
PROV6;Dublin;x
PROV7;Kildare;x
PROV8;Westmeath;x

PROV9;North Connacht;x
PROV10;Breifne;x
PROV11;West Connacht;x
PROV12;Hy-Many;x

PROV13;Thomond;x
PROV14;Iarmond;x
PROV15;Desmond;x
PROV16;Ormond;x

PROV17;Ossory;x
PROV18;Leix;x
PROV19;Leinster;x

# Wales
PROV20;Dyfed;x
PROV21;Gower;x
PROV22;Ceredigion;x

PROV23;Gwynedd;x
PROV24;Anglesey;x
PROV25;Perfeddwlad;x

PROV26;Shrewsbury;x
PROV27;Hereford;x
PROV28;Powys;x
PROV29;Builth;x

PROV30;Brycheiniog;x
PROV31;Glamorgan;x
PROV32;Gwent;x

PROV33;Cornwall;x
PROV34;Devon;x

# England
PROV35;Somerset;x
PROV36;Bath;x

PROV37;Gloucester;x
PROV38;Oxford;x
PROV39;Wiltshire;x

PROV40;Dorset;x
PROV41;Winchester;x
PROV42;Wight;x

PROV43;Sussex;x
PROV44;Kent;x
PROV45;Surrey;x

PROV46;Middlesex;x
PROV47;Essex;x
PROV48;Bedford;x
PROV49;Northampton;x

PROV50;Suffolk;x
PROV51;Norfolk;x

PROV52;Lincoln;x
PROV53;Leicester;x
PROV54;Warwick;x
PROV55;Worcester;x

PROV56;Derby;x
PROV57;Chester;x
PROV58;Lancaster;x

PROV59;Hull;x
PROV60;Leeds;x
PROV61;York;x
PROV62;Yoredale;x

PROV63;Cumberland;x
PROV64;Westmorland;x

PROV65;Northumberland;x
PROV66;Lindisfarne;x
PROV67;Durham;x

# Scotland
PROV68;Dunbar;x
PROV69;Lothian;x
PROV70;Teviotdale;x

PROV71;Isle of Man;x

PROV72;Galloway;x
PROV73;Carrick;x
PROV74;Clydesdale;x

PROV75;Argyll;x
PROV76;Iona;x
PROV77;The Hebrides;x

PROV78;Strathearn;x
PROV79;Fife;x
PROV80;Gowrie;x
PROV81;Atholl;x

PROV82;Buchan;x
PROV83;Moray;x
PROV84;Ross;x
PROV85;Caithness;x

# Norway
