#CODE;ENGLISH;x

EVT_DESC_ZP_8;Today is a sad day. The dog I became the guardian of, that has loyally defended my family and I from evil spirits, has passed away. Today is a day of mourning and sorrow.;x
EVT_DESC_ZP_9;Today is a sad day. The hedgehog I took into my house that faithfully hunted down vermin has passed away. Today is a day of mourning and sorrow.;x
EVT_DESC_ZP_10;Today is a sad day. The otter I took into my house that faithfully ensured the health and well-being of my realm has passed away. Today is a day of mourning and sorrow.;x

EVT_OPTA_ZP_8;He was loyal until the end.;x
EVT_OPTA_ZP_9;Never was there a better hunter.;x
EVT_OPTA_ZP_10;May he finally rest.;x

EVTDESC_ZP_1;As a pious man, after having read the texts of the Vendidad, you are more aware of the Daevas' presence all around you and the danger they put your family and realm in. So, you have decided that your house shall adopt one of the Good Spirit's Dogs.;x
EVTDESC_ZP_2;A Vohunazga of [Root.Capital.Capital.GetName] is known to the people as a kind creature of Ahura Mazda, protecting your capital from the Daevas which roam in the darkness.;x
EVTDESC_ZP_3;The dog called Vanghapara is known as a vigilant creature of the Spenta Mainyu. As darkness beckons this dog wakes to keep us safe from its evil creatures. This is why it is such a popular pet among [Root.Religion.GetName] families.;x
EVTDESC_ZP_4;The dog of the water is the most revered of all the dogs. They are what keeps our fields watered and healthy, our bellies full and worries gone.;x

EVTOPTA_ZP_1;Vohunazga, the dog without a master.;x
EVTOPTA_ZP_2;He shall roam free but protected by the [Root.GetOnlyDynastyName].;x
EVTOPTA_ZP_3;The Vanghapara shall protect my home well.;x
EVTOPTA_ZP_4;It is our honor to house the Sag-e Aabi;x

EVTOPTB_ZP_1;Vanghapara, the dog with a prickly back.;x
EVTOPTB_ZP_2;Take him in! He is one of the [Root.GetOnlyDynastyName].;x

EVTOPTC_ZP_1;Sag-e Aabi, the dog of the water.;x

EVTOPTD_ZP_1;We need no damned dog!;x
