#CODE;ENGLISH;x

EVTDESC_MNM_9004;My [rumor_councillor.GetJobTitle], [rumor_councillor.GetTitledFirstName], has brought me the most extraordinary news! Apparently [rumor_councillor.GetSheHe] has uncovered a rumor concerning an exceedingly special artifact. The specifics of [rumor_councillor.GetFirstName]'s information are uncertain, but [rumor_councillor.GetSheHe] is convinced that there is a degree of truth to the tales.;x
EVTDESC_MNM_9005;After the council meeting, [rumor_councillor.GetJobTitle] [rumor_councillor.GetFirstName] asked me to exchange a few words in private. Apparently [rumor_councillor.GetSheHe] has uncovered a rumor concerning a rare artifact. [rumor_councillor.GetFirstName] believed there was some truth to the rumor and urged me to have a search arranged.;x
EVTDESC_MNM_9006;During this evening's council meeting, [rumor_councillor.GetJobTitle] [rumor_councillor.GetFirstName] told us of a rumor [rumor_councillor.GetSheHe] had encountered. The peasants speak of an artifact hidden not far away from here. The specifics of [rumor_councillor.GetFirstName]'s information are uncertain, but perhaps this would be worth investigating.;x
EVTDESC_MNM_9009_A;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] came to me with some regrettable news. It seems like the too much has passed since we first uncovered the rumor of the artifact and now the trail has gone cold. There is no hope of finding the lost treasure and the search has been canceled.;x
EVTDESC_MNM_9009_B;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] can no longer fulfill [relic_hunter.GetHerHis] duty to search for the rumored artifact. I can select another councilor to replace [relic_hunter.GetHerHim].;x
EVTDESC_MNM_9020;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] approached me after the council meeting to request some more diplomats to aid [relic_hunter.GetHerHim] in obtaining more information concerning the rumored artifact. While I could divert some of my envoys to this task for a time, our regular diplomatic efforts would suffer due to the neglect.;x
EVTDESC_MNM_9021;The hunt for the rumored artifact has begun to slow down, [relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] just informed me. [relic_hunter.GetSheHeCap] has some valuable and promising leads, but to investigate them the search must venture into distant, inhospitable lands. [relic_hunter.GetFirstName] claims [relic_hunter.GetSheHe] needs more soldiers to attempt such a venture.;x
EVTDESC_MNM_9022;My [relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has sought me out with [relic_hunter.GetHerHis] concerns regarding the search for the relic. [relic_hunter.GetFirstName] has asked me to issue a decree allowing [relic_hunter.GetHerHis] treasure hunters to appropriate the resources and men they need from the local burghers.;x
EVTDESC_MNM_9023;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has uncovered several clues indicating that [spy_target.GetTitledFirstName] of [spy_title.GetName] possesses important information regarding the rumored artifact. However, [spy_target.GetSheHe] is unwilling to talk and [relic_hunter.GetFirstName] wants more spies transferring from their regular missions to target the [spy_target.GetTitle] instead.;x
EVTDESC_MNM_9024;[relic_hunter.GetJobTitle] [relic_hunter.GetFirstName] has spent many weeks bent over ancient tomes and scrolls in search of more information regarding the rumored artifact. [relic_hunter.GetSheHeCap] claims to be on the right path but apparently the progress is slow. [relic_hunter.GetFirstName] has asked of me to order the best scholars in [primary_title.GetName] to aid [relic_hunter.GetHerHim] in [relic_hunter.GetHerHis] efforts.;x
