#CODE;ENGLISH;x

EVTDESC37000;I should ask [Root.Liege.GetTitledFirstName] to grant me a title.;x
EVTDESC37001;Today, my [GetFromRelation] [From.GetFirstName] asked me for a fief of [From.GetPossPronoun] own to govern...;x
EVTDESC37002;[From.GetTitledFirstName] promised me a title!;x
EVTDESC37003;[From.GetTitledFirstName] refused to grant me a title!;x
EVTDESC37004;'You are not ready yet...' was [From.GetTitledFirstName] excuse to refuse grant me a title!;x
EVTDESC37005;[Root.Liege.GetTitledFirstName] must have forgotten [Root.Liege.GetSheHe] promised [Root.Liege.GetSheHe] would grant me a title.;x
EVTDESC37006;My [GetFromRelation] [From.GetFirstName] is reminding me of my promise to grant [From.GetObjectPronoun] a fiefdom again...;x
EVTDESC37007;I asked [From.GetTitledFirstName] once again for a fiefdom but [From.GetTitledFirstName] refused to give me a title!;x
EVTDESC37011;[From.GetBestName] - a disgruntled noble from the court of [From.Liege.GetTitledName] - has appeared in my realm, furious that [From.GetPossPronoun] [FromScope.GetLiegeRelation] would deny [From.GetObjectPronoun] a title of [From.GetPossPronoun] own. [From.GetTitledFirstName] intends to raise an army and take the [From.Liege.PrimaryTitle.GetFullName] by force!;x
EVTDESC37012;[FromFrom.GetTitledFirstName] is so furious over my refusal to grant [FromFrom.GetObjectPronoun] a title that [FromFrom.GetSubjectPronoun] has left the realm for the court of [From.GetTitledName], letting it be known that [FromFrom.GetSubjectPronoun] is hiring troops to take what is 'rightfully' [FromFrom.GetPossPronoun] by force of arms!;x
EVTDESC37050;It is time for me to get married, or at least betrothed to a suitable match!;x
EVTDESC37051;My beloved [target_relative.GetRootRelation] [target_relative.GetFirstName] is concerned that [target_relative.GetSubjectPronoun] is still not married.;x
EVTDESC37052;My [GetFromRelation] has promised to arrange a marriage for me!;x
EVTDESC37053;[From.GetTitledFirstName] had forgotten [From.GetHerHis] promise, and told me [From.GetSheHe] would not help me find a suitable spouse!;x
EVTDESC37054;I am still not married nor betrothed! Surely [Root.Liege.GetTitledFirstName] has not forgotten about [Root.Liege.GetHerHis] promise to find me a suitable spouse?;x
EVTDESC37055;[From.GetFirstName], my dear [GetFromRelation], clearly upset, is reminding me of my promise to get [From.GetObjectPronoun] married.;x
EVTDESC37056;An arranged marriage has been denied me, I will find me a wife without help!;x
EVTDESC37056_B;An arranged marriage has been denied me, I will find me a husband without help!;x
EVTDESC37057;My hopeless [GetFromRelation] has betrayed me and secretly gotten married to a lady-in-waiting.;x
EVTDESC37057_B;My hopeless [GetFromRelation] has betrayed me and secretly gotten married to a servant.;x

EVTOPTA37000;Please?;x
EVTOPTA37001;I promised to arrange it;x
EVTOPTA37002;It had better not be hollow words...;x
EVTOPTA37003;This will not stand!;x
EVTOPTA37004;I'll ask again later...;x
EVTOPTA37005;Ask [Root.Liege.GetTitledFirstName] again;x
EVTOPTA37006;Oh, very well!;x
EVTOPTA37007;This is an outrage!;x
EVTOPTA37011;I guess I can allow that...;x
EVTOPTA37012;The traitorous git!;x
EVTOPTA37050;I shall ask [Root.Liege.GetTitledFirstName] for a suitable spouse!;x
EVTOPTA37051;I will find [target_relative.GetObjectPronoun] someone nice!;x
EVTOPTA37054;I must remind [Root.Liege.GetTitledFirstName] about [Root.GetHerHis] promise!;x
EVTOPTA37056;I'm getting married right now!;x
EVTOPTA37055;I have just the person in mind!;x
EVTOPTA37057;Ah well, I wish them luck!;x

EVTOPTB37001;I told [From.GetObjectPronoun] [From.GetSubjectPronoun] is not ready;x
EVTOPTB37004;Not again!;x
EVTOPTB37006;I've had it with [From.GetPossPronoun] whining!;x
EVTOPTB37007;I WILL have what is mine!;x
EVTOPTB37051;And here I was hoping [target_relative.GetSubjectPronoun]'d take the vows...;x
EVTOPTB37055;That's it, you're off to the monastery!;x
EVTOPTB37057;The insolence! I will not forget this...;x

EVTOPTC37001;I mentioned a Church career...;x
EVTOPTC37055;I still have not found anyone suitable...;x
