EVTDESC_TOG_6000;Ever since the Sassanid Empire succumbed to the Arab invasions, Persia has suffered under the yoke of Mohammedan rulers. The last remnants of the old Zoroastrian order retreated north into the plains of Central Asia, but now, at long last, Zoroastrian rule over Persia has been restored.\n\nThis miraculous recovery can be attributed to your brilliant leadership, and there are many amongst the clergy who have decreed you to be the Saoshyant – the savior of the world that Zoroaster himself spoke of thousands of years ago. After embracing this role, you are now revered as a holy icon by Zoroastrians everywhere.;x
EVTDESC_TOG_6003;Persia has been a bastion of Islam ever since the Sassanid Empire fell to the Arab invasions of the 7th century, but now, in what can only be described as a miraculous recovery, the land has been united under Zoroastrian rule once more. Under the leadership of [From.GetTitledFirstName], the Muslim overlords of Persia have been killed, driven out or converted to the Zoroastrian faith.\n\nZoroastrians everywhere now hail [From.GetFirstName] as the "Saoshyant," the divine savior who delivered them from the darkness as prophesied by Zoroaster himself thousands of years ago. Is this the beginning of a new Zoroastrian golden age, or is it, as some believe, a sign of the End Time?;x
EVTDESC_TOG_6004;After an interlude lasting a few centuries following the Arab conquests, Zoroastrianism has returned as the state religion of Persia. [From.GetTitledFirstName] has ordered the reinstitution of the office of the Moabadan-Moabad, or the "Priest of Priests."\n\nThe Moabadan-Moabad will serve as the highest religious authority in the Zoroastrian world, with powers ranging from the blessing of future military expeditions to the granting of divorces to married couples.;x
EVTDESC_TOG_7000;You have decided to visit the shrine in the holy grove and make a sacrifice in the honor of your Ancestors, hoping for their aid in return. What will you ask of your fore[Root.GetFatherMother]s?;x
EVTNAME_TOG_6000;The Saoshyant;x
EVTNAME_TOG_6004;Return of the High Priest;x
EVTOPTA_TOG_6000;I shall bring benefit to all.;x
EVTOPTA_TOG_6003;Praised be the Saoshyant!;x
EVTOPTA_TOG_6004;Rejoice!;x
EVTOPTB_TOG_6003;Heathens, all of them!;x
EVTOPTB_TOG_6004;Heathens!;x
EVTOPTC_TOG_6003;We must rid Persia of infidels again!;x
EVTOPTC_TOG_6004;Infidels!;x
