#CODE;ENGLISH;x

EVTDESC_77761;You are more than confident in your abilities, yet your liege [From.GetTitledFirstName] seems to be oblivious to your accomplishments. [From.GetSheHeCap] puts [From.GetHerHis] trust in lesser minds, for the sole reason that they were born as men. It is simply not fair...;x
EVTDESC_77762;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetChancellorName]. She would be a controversial choice, however...;x
EVTDESC_77763;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetMarshalName]. She would be a controversial choice, however...;x
EVTDESC_77764;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetTreasurerName]. She would be a controversial choice, however...;x
EVTDESC_77765;Your vassal [From.GetTitledFirstName] has expressed her dissatisfaction with your choice of advisors. She claims that she is more qualified than the majority of your council and that she would make an excellent [Root.GetSpymasterName]. She would be a controversial choice, however...;x
EVTDESC_77766;[From.GetTitledFirstName] took my advice and put me on the council. I am sure I have more than impressed [From.GetHerHim] with my work thus far. I really am the right woman for the job!;x
EVTDESC_77767;[From.GetTitledFirstName] refused to give me a position on the council. Apparently it would be too 'controversial'. What a coward!;x
EVTDESC_77779;Recently you have noticed a charming woman at your court. You have never heard of her name before but her refined manners and etiquette suggest that she has had a fine upbringing. She is an excellent conversationalist and everyone adores her. Maybe you could make use of her talents?;x
EVTDESC_77780;A most peculiar woman has arrived at your court. In only a matter of months she has made a name for herself as a most accomplished warrior. You have even seen her defeat some of your best champions in the sparring ring. Maybe she could teach your other soldiers a thing or two?;x
EVTDESC_77781;A most impressive woman has recently arrived at your court. Apparently the reason for her visit has been to arrange a trade agreement with the local merchants. While people did not think much of her at first, now you have heard many courtiers praising her savvy business sense. Perhaps you should make her an offer?;x
EVTDESC_77782;A few days ago you noticed an intriguing woman at your court. Most of the time she sat quietly and did not draw any attention to herself. However, you could tell that she was listening very intently to the conversation and that nothing escaped her watchful eyes. Perhaps you can find a use for her talents?;x
EVTDESC_77792;Your [female_councillor.GetRootRelation] [female_councillor.GetFirstName] has asked you to consider her for the position of [Root.GetChancellorName] on your council. While you are sure she would be up to the task, it would be an unconventional choice, if not an outright scandalous one. Your vassals would not be happy...;x
EVTDESC_77793;Your [female_councillor.GetRootRelation] [female_councillor.GetFirstName] has asked you to consider her for the position of [Root.GetMarshalName] on your council. While you are sure she would be up to the task, it would be an unconventional choice, if not an outright scandalous one. Your vassals would not be happy...;x
EVTDESC_77794;Your [female_councillor.GetRootRelation] [female_councillor.GetFirstName] has asked you to consider her for the position of [Root.GetTreasurerName] on your council. While you are sure she would be up to the task, it would be an unconventional choice, if not an outright scandalous one. Your vassals would not be happy...;x
EVTDESC_77795;Your [female_councillor.GetRootRelation] [female_councillor.GetFirstName] has asked you to consider her for the position of [Root.GetSpymasterName] on your council. While you are sure she would be up to the task, it would be an unconventional choice, if not an outright scandalous one. Your vassals would not be happy...;x

EVTOPTA_77761;I'll demand that [From.GetFirstName] makes me [From.GetHerHis] [Root.GetChancellorName].;x
EVTOPTA_77761_TOOLTIP;Request that you will be given the position of [Root.GetChancellorName] on the council of §Y[From.GetTitledFirstName]§!.;x
EVTOPTA_77766;[From.GetTitledFirstName] is certainly a most [GetRootFromCompliment]!;x
EVTOPTA_77767;I always knew [From.GetTitledFirstName] was a [GetRootFromInsult]...;x
EVTOPTA_77779;[female_councillor.GetLordLady] [female_councillor.GetFirstName], can I interest you in a seat on my council?;x
EVTOPTA_77780;[female_councillor.GetLordLady] [female_councillor.GetFirstName], I could use a woman of your talents!;x
EVTOPTA_77781;[female_councillor.GetLordLady] [female_councillor.GetFirstName], you should work for me!;x
EVTOPTA_77782;[female_councillor.GetLordLady] [female_councillor.GetFirstName], I have the perfect job for you.;x
EVTOPTA_77795;What a brilliant idea, [female_councillor.GetFirstName]!;x

EVTOPTB_77761;I'll let [From.GetFirstName] know I'm the only reasonable candidate to become [Root.GetMarshalName].;x
EVTOPTB_77761_TOOLTIP;Request that you will be given the position of [Root.GetMarshalName] on the council of §Y[From.GetTitledFirstName]§!.;x
EVTOPTB_77779;No, I don't need her help.;x
EVTOPTB_77780;No, I don't think so.;x
EVTOPTB_77781;Everything is fine just as it is.;x
EVTOPTB_77782;No, I don't trust her.;x
EVTOPTB_77795;How dare you suggest something so inappropriate?;x

EVTOPTC_77761;I'm sure [From.GetFirstName] agrees I would make an excellent [Root.GetTreasurerName].;x
EVTOPTC_77761_TOOLTIP;Request that you will be given the position of [Root.GetTreasurerName] on the council of §Y[From.GetTitledFirstName]§!.;x

EVTOPTD_77761;No one on [From.GetFirstName]'s council can challenge my cunning.;x
EVTOPTD_77761_TOOLTIP;Request that you will be given the position of [Root.GetSpymasterName] on the council of §Y[From.GetTitledFirstName]§!.;x

EVTOPTE_77761;It is no use. [From.GetFirstName] will never put me on the council.;x
EVTOPTE_77761_TOOLTIP;Abandon your ambition to get a position on the council of §Y[From.GetTitledFirstName]§!.\n;x
