#CODE;ENGLISH;x

EVTDESC65000;The pressure of commanding a whole unit is killing me. The ones I have to command are lazy good-for-nothing soldiers but I had endured their incompetence until one of them managed to lose my horse's bridle and saddle. That was the last drop, then I...;x
EVTDESC65001;I have always been bad at diplomacy and I fear I will insult the ambassador when he arrives to talk about a possible alliance between me and his liege.;x
EVTDESC65002;When [From.GetTitledFirstName] took me aside a couple of days before the ambassador was supposed to arrive and asked me to handle the negotiations, I was not exactly surprised. [From.GetTitledFirstName] has many virtues, but diplomacy is not one of them.;x
EVTDESC65003;As I have difficulty distinguishing the handle from the blade of a sword, I would rather delegate the troublesome task of handling the troops to my Marshal [Root.job_marshal.GetTitledFirstName].;x
EVTDESC65004;It feels good that [From.GetTitledFirstName] trusts me enough to delegate the handling of [From.GetHerHis] troops to me.;x
EVTDESC65005;I have never been one to lurk in the shadows to plot and scheme, to plan assassinations or plant devious rumors about my rivals. I would gladly hand over those tasks to my Spymaster [Root.job_spymaster.GetTitledFirstName].;x
EVTDESC65006;I have always felt a calling for plots and schemes, assassinations and devious rumors, all those shady activities that almost all participate in but never mentions. When I was entrusted with all this by [From.GetTitledFirstName] it was the happiest moment in my life.;x
EVTDESC65007;Numbers eludes me, math frustrate me and taxes... don't even talk about taxes. Every time I try to understand and organize the expenses and revenues I get frustrated and feel inadequate.;x
EVTDESC65008;I hadn't realized how much [From.GetTitledFirstName] had struggled with understanding and organizing the expenses and revenues so when [From.GetTitledFirstName] asked me to take over this task I was more than happy to relieve [From.GetHerHim] of [From.GetHerHis] burden.;x
EVTDESC65009;The [Root.Religion.GetName] [Root.Religion.GetPriestTitle]s can be a bit irritable and after my latest blunder I feel the need to be extra careful around them. Too bad I cannot really rely on myself when I am stressed to be anything else but blunt.;x
EVTDESC65010;The more stressed [From.GetTitledFirstName] gets, the more blunt and outspoken [From.GetSheHe] becomes. There have been rumors about what happened the last time the [From.Religion.GetName] [From.Religion.GetPriestTitle]s visited us, and none of us who experienced the awkwardness and rage of [From.GetTitledFirstName] are keen to watch that happen again.;x
EVTDESC65011;The stress and the frustration inside of me reached boiling point today when something important went fatally wrong. I lashed out in anger to hide my frustration and the anger went straight for the closest person,;x
EVTDESC65012;The anger in [From.GetFirstName]'s eyes frightened me and as [From.GetSheHe] poured [From.GetHerHis] anger and frustration on me, instead of addressing what really troubled [From.GetHerHim], I stood quietly and let [From.GetFirstName] get it out of [From.GetHerHis] system.;x
EVTDESC65020;My fosterling is a weakling without any backbone! I would truly feel ashamed of myself if I couldn't do something to make the child less of a coward.;x
EVTDESC65021;I was bored until I remembered the prisoner in my dungeons. I had so many deliciously cruel ideas as what to do to the prisoner, but I finally narrowed the ideas down to two: slowly reduce the food rationings or release rats in the prisoner's cell.;x
EVTDESC65022;We were high above the courtyard with courtiers scurrying around looking like ants. I ordered my bow and bow to be brought to me and started shooting at them, laughing at the panic and the looks they threw up at me.;x
EVTDESC65023;I do not tolerate any cravenness in my court, I despise the scared eyes of one of the courtiers and the way the courtier shy away from me and everything scary. There must be a way to cure the courtier of this cowardness, but how?;x
EVTDESC65030;Nothing feels good, nothing feels fun nor interesting. I am in the deepest, blackest pit of sorrow and worthlessness, feeling as I will never be able to escape from it and wondering why God makes us feel like this...;x
EVTDESC65031;The sickness is slowly eating away at me, making me look like a shadow of my former self. No matter what I do, no matter how many physicians I pay to cure me, nothing seems to help.;x
EVTDESC65032;My God, why have you forsaken me? I have been cursed with a fever, a headache from Hell and now I am coughing blood. I think [Root.Religion.GetRandomGodName] must have decided to punish me for my sins!;x
EVTDESC65033;Jesus healed people like me, if I just was more devout and truly repented my sins He might heal me too.;x
EVTDESC65034;The guilt is burning through me, every second is pure agony mixed with shame. I have never felt so guilty, so sinful...;x
EVTDESC65035;I have written a religious tract which I named Tractatus de Purgatorio Sancti [Root.GetFirstName], about a knight and how he journeyed through Purgatory and the Earthly Paradise. It is a masterpiece and I must share the tract with the world!;x
EVTDESC65036;I am not lustful, gluttonous, slothful, greedy, envious, proud or wroth. I am and will always be free from sin.;x
EVTDESC65037;I secretly admire a person who has been celibate for many years now. I am a faithful [Root.Religion.GetName] and I have contemplated becoming celibate, but there has always been something that has hindered me from following that path.;x
EVTDESC65040;My servants have provided such a fine meal today. There is an enormous amount of fine wine, and the cooking is absolutely great. I will enjoy this feast!;x
EVTDESC65041;Commanding troops is a demanding task, especially for someone as stressed as I am. There are ways though to relieve this stress, but how will I find solace?;x
EVTDESC65042;I attended a great party down at the village last night. I do not remember all the details, but I surely must have had a great time at it.;x
EVTDESC65043;I woke up with a terrible hangover this morning. Now the priest is talking with his boring voice again, and I keep falling asleep here in Church.;x
EVTDESC65044;It seems that I have embarrassed myself severely in front of my children. This is entirely due to by habit of drinking until I pass out, but I simply can not stop it.;x
EVTDESC65045;My beloved spouse [Root.Spouse.GetFirstName] has noticed my constant drinking and is deeply concerned. [Root.Spouse.GetSheHeCap] is asking me to stop drinking and become responsible again.;x
EVTDESC65046;My beloved spouse has saved me from the fate of drunkards. [Root.Religion.GetRandomGodNameCap] bless [Root.Spouse.GetHerHim]!;x
EVTDESC65047;My husband has dragged me down to his levels, and got me addicted to wine. I wish I had never married him.;x
EVTDESC65048;The wine makes me such a good speaker. I can truly motivate people, and they become inspired from hearing me talk.;x
EVTDESC65049;I have wasted enough days in my life as a drunkard. I need to get my life in to better shape.;x
EVTDESC65050;I seem to drink myself into an early grave. There must be some way to stop drinking.;x
EVTDESC65051;There is nothing but whine, or wine.. I've lost my mine, my mined mind..;x
EVTDESC65052;The troops I am commanding thinks I am craven, I haven't shown myself to them for several days because of my illness.;x
EVTDESC65053;I am soon dead, if not of old age then of this illness. I worry about my sins, will God truly forgive me?;x
EVTDESC65054;God answered my prayers! I am cured of my illness and can atone for my sins before it is too late.;x
EVTDESC65055;Why am I sick, [GetFromRelation], is [Root.Religion.GetRandomGodName] punishing me? I haven't done anything wrong, have I?;x
EVTDESC65056;My [GetFromRelation] [From.GetFirstName] is very sick. [From.GetSheHe] is delirious and have started asking if [Root.Religion.GetRandomGodName] is punishing [From.GetHerHim].;x
EVTDESC65057;The cold nights of January are strainful for my health...;x
EVTDESC65060;I haven't grown as much as the other children and people tell me I'm a 'dwarf'. The other children found out and are mocking me, calling me goblin and pretend to be afraid when I come near them...;x
EVTDESC65061;Despite my small stature, I have gained the respect of my court. Until a Dwarf Troupe appeared at the castle gates and none of them were taller than I...;x
EVTDESC65065;There's a dwarf at the court and, being the giant of a [Root.GetManWoman] that I am, people has been pestering me to test my strength by tossing the dwarf as far as I can.;x
