#CODE;ENGLISH;x

EVTDESC_JD_50001;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], the Chinese '[FromFrom.GetSonDaughterCap] of Heaven', has died and been succeeded by [From.GetDynName]. Like [From.GetPossPronoun] predecessor, the new [From.GetEmperorEmpress] is known to believe in an [From.Offmap.GetPolicy] China. Apparently, [From.GetSubjectPronoun] takes a special interest in [From.Offmap.GetLike] but frowns on [From.Offmap.GetDislike].;x
EVTDESC_JD_50001_NEW_DYN;A new Dynasty has risen in China as the House of [FromFrom.GetOnlyDynastyName] has been supplanted by the House of [From.GetOnlyDynastyName]. However, the new [From.GetEmperorEmpress], [From.GetDynName], apparently seeks to pursue the same [From.Offmap.GetPolicy] Policy as [From.GetPossPronoun] predecessor. [From.GetDynName] likes [From.Offmap.GetLike] and dislikes [From.Offmap.GetDislike].;x
EVTDESC_JD_50001_NEW_DYN_NEW_POLICY;A new Dynasty has risen in China as the House of [FromFrom.GetOnlyDynastyName] has been supplanted by the House of [From.GetOnlyDynastyName]. The new [From.GetEmperorEmpress], [From.GetDynName], favors an [From.Offmap.GetPolicy] China, and is abandoning the [From.Offmap.GetPrevPolicy] Policy of [From.GetPossPronoun] predecessor. [From.GetDynName] likes [From.Offmap.GetLike] and dislikes [From.Offmap.GetDislike].;x
EVTDESC_JD_50001_NEW_POLICY;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], known for [FromFrom.GetPossPronoun] [From.Offmap.GetPrevPolicy] Policy, has died and [From.GetDynName] now sits upon the Dragon Throne. It is said that [From.GetSubjectPronoun] especially appreciates [From.Offmap.GetLike] but despises [From.Offmap.GetDislike]. Unlike [From.GetPossPronoun] predecessor, the new [From.GetEmperorEmpress] is known to favor the idea of an [From.Offmap.GetPolicy] China.;x
EVTDESC_JD_50021_EXP;The great [FromFrom.Ruler.GetEmperorEmpress] [FromFrom.Ruler.GetDynName] of China has suddenly taken a keen interest in the rest of the world, particularly the West. This new Expansionist Policy could bode ill for neighboring rulers who are not in China's good graces.\n\nThe Dragon is awake.;x
EVTDESC_JD_50021_ISO;China has gone from [FromFrom.GetPrevPolicy] to Isolationist. The [FromFrom.Ruler.GetSonDaughterCap] of Heaven, [FromFrom.Ruler.GetDynName], is turning [FromFrom.Ruler.GetPossPronoun] back on the barbarian world that surrounds China's perfection in order to [GetChinaIsolationPastime].;x
EVTDESC_JD_50021_OPEN;China has abandoned its [FromFrom.GetPrevPolicy] ways and is now open to trade and business as usual.;x
EVTDESC_JD_50031_CW;[FromFrom.GetChinaPreviousStatusEnd]. Civil War now rocks China as a rebellious governor has managed to gather support from the local military officers in [GetRandomChineseRegion]. Silk Road profits are halved and Tributary states can use this opportunity to break free - China will not be able to assist them should they be attacked anyway.;x
EVTDESC_JD_50031_FAMINE;[FromFrom.GetChinaPreviousStatusEnd]. China has recently been suffering from droughts and the people are starving as a Great Famine upsets the harmony in the Divine Land. The caravans and ships of the Silk Road have virtually ceased and the great Chinese artisans are simply trying to survive. China will not be able to assist its Tributary states.;x
EVTDESC_JD_50031_GOLDEN;[FromFrom.GetChinaPreviousStatusEnd]. Harmony and progress are blossoming throughout China under the benevolent rule of [FromFrom.Ruler.GetDynName]. New types of precious silks and other wondrous new wares have started to flow along the increasingly safe routes of the Silk Road, whose wealth has doubled!;x
