#CODE;ENGLISH;x

EVTDESC71000;A group of Hedge Knights have come to visit [Root.PrimaryTitle.GetName]. [Root.job_chancellor.GetTitledFirstName] has met with them, and ask for my reply.;x
EVTDESC71001;The Hedge Knights have participated in a minor tournament together with our knights in [Root.Location.GetName]. Sadly, one of those landless vagabonds has been severly injured.;x
EVTDESC71002;A young hedge knight has distinguished himself quite nicely in the time he has been at our castle.;x
EVTDESC71003;A member of our court has taken great offense at the behavior of the rough uncut hedge knights visiting our castle. He almost demands that we should execute the vagrants.;x
EVTDESC71004;A young woman has been seduced by one of the hedge knights. This seems to have some unforeseen consequences.;x
EVTDESC71005;The hedge knights are ready to depart our castle and ride forth to another lord's domain.;x
EVTDESC71006;[Root.job_marshal.GetTitledFirstName] has arrested an armed man with ragged armor and a spotty horse. [Root.job_marshal.GetSheHeCap] says that the man claims to be a hedge knight, but clearly does not believe that statement. ;x

EVTOPTA71000;Welcome them with a lavish feast!;x
EVTOPTA71001;Pay for some medication, and send them on their way.;x
EVTOPTA71002;Take him into our service!;x
EVTOPTA71003;Throw the hedge knights out of the castle!;x
EVTOPTA71004;Let them both stay at court.;x
EVTOPTA71005;Give them a farewell feast!;x
EVTOPTA71006;Order the Hedge Knight released.;x

EVTOPTB71000;Welcome them reluctantly...;x
EVTOPTB71001;Allow them to stay at the castle while he recovers.;x
EVTOPTB71002;Lavish him with praise!;x
EVTOPTB71003;Ignore the complaints...;x
EVTOPTB71004;The dungeon is a nice place for that 'knight'.;x
EVTOPTB71005;Let them leave quietly.;x
EVTOPTB71006;That is clearly a bandit...;x

EVTOPTC71000;Refuse them Access!;x
