#CODE;ENGLISH;x

EVTDESC_JD_7000;Your messengers tell of a traveler who recently arrived in [tavern_location.GetName]. The traveler, a [traveling_teacher.Culture.GetName] Scholar by the name of [traveling_teacher.GetFullName], is apparently requesting an audience. [traveling_teacher.GetSheHeCap] claims to be a renowned teacher, willing to impart [traveling_teacher.GetHerHis] knowledge to one of your children!;x
EVTDESC_JD_7001;The traveling teacher bows before you and says: 'I humbly greet the [Root.GetChineseComplimentAdjective] [Root.GetFirstName] of the [Root.PrimaryTitle.GetFullName]! My name is [traveling_teacher.GetFullName], and I come with an offer. For a modest sum I would be willing to impart one of my many skills to your [child_to_be_taught.GetDaughterSon] [child_to_be_taught.GetFirstName], for I am a scholar of both Confucian classics and surgery!';x
EVTDESC_JD_7010;A well-dressed merchant has requested an audience. The [radhanite_merchant.GetManWoman] presents [radhanite_merchant.GetHerselfHimself] as [radhanite_merchant.GetMasterMistress] [radhanite_merchant.GetFullName], a representative of the Jewish Radhanite merchants, and implores: 'We are seeking to set up an office in [radhanite_location.GetName], but lack the funds. If you would sponsor us, we would be eternally grateful!'.;x
EVTDESC_JD_10011;My [adventurous_spirit.GetRootRelation] [adventurous_spirit.GetFirstName] has offered to travel to the [the_protector_general.Offmap.GetFullName], on a mission to bring glory to the [Root.PrimaryTitle.GetFullName]. 'Please, my [Root.GetLordLady]', [adventurous_spirit.GetSheHe] says. 'Let a humble servant strengthen your relations with the [the_protector_general.Offmap.Ruler.GetShortChineseEmperorName]!';x
EVTDESC_JD_10013;One morning I wake up before my guards have attempted to rouse me. I hear excited chatter coming from the main hall, and as I open the [Root.GetChamberOpening] there is a bustle of servants filling the [Root.GetCapitalHolding]. '[adventurous_spirit.GetTitledFirstName] has returned from the court of the [the_protector_general.GetTitle]!' they gossip.;x
EVTDESC_JD_10014;'The [the_protector_general.Offmap.GetFullName] is a fascinating place, my [Root.GetLordLady]' [adventurous_spirit.GetTitledFirstName] says, as I turn the foreign coins over in my hand. [adventurous_spirit.GetSheHeCap] arrived this morning, and besides the obvious souvenirs, [adventurous_spirit.GetSheHe] comes carrying many a tale from [adventurous_spirit.GetHerHis] travels – everyone in the [Root.GetCapitalHolding] wants to know everything.;x
EVTDESC_JD_10015;[adventurous_spirit.GetTitledFirstName] returned to [Root.Capital.Capital.GetName] late last night, seemingly exhausted from the journey. Today, during the briefing, [adventurous_spirit.GetSheHe] simply appears relieved to be home again. Just as I begin to worry about the impression [adventurous_spirit.GetSheHe] must have made throughout [adventurous_spirit.GetHerHis] travels, [adventurous_spirit.GetSheHe] offers me a sealed letter of greeting from the [the_protector_general.GetTitle] [the_protector_general.GetHerselfHimself]!;x
EVTDESC_JD_10016;[adventurous_spirit.GetTitledName] has returned from [adventurous_spirit.GetHerHis] travels. When my council inquire about [adventurous_spirit.GetHerHis] impressions of the [the_protector_general.Offmap.GetFullName] [adventurous_spirit.GetSheHe] lets out an exasperated sigh. Then [adventurous_spirit.GetSheHe] unleashes a tirade about [adventurous_spirit.GetNegativeChineseConvoTopic].;x
EVTDESC_JD_10017;[adventurous_spirit.GetTitledName] has finally returned from the [the_protector_general.Offmap.GetFullName]! However, when asked about [adventurous_spirit.GetHerHis] adventures, [adventurous_spirit.GetSheHe] just mutters, mostly about [adventurous_spirit.GetNegativeChineseConvoTopic].;x
EVTDESC_JD_10018;On the eve of [adventurous_spirit.GetHerHis] return from the [the_protector_general.Offmap.GetFullName], [adventurous_spirit.GetFirstName] and I discuss at length [adventurous_spirit.GetChineseConvoTopic].\n'I'd also like to introduce you to someone', [adventurous_spirit.GetSheHe] says, smiling.;x
EVTDESC_JD_10019;There is something different about [adventurous_spirit.GetTitledFirstName] – as we discuss [adventurous_spirit.GetHerHis] travels to the [the_protector_general.Offmap.GetFullName] [adventurous_spirit.GetSheHe] speaks passionately about [adventurous_spirit.GetChineseConvoTopic]. 'Oh, my [Root.GetLordLady]. You must let me go back', [adventurous_spirit.GetSheHe] pleads.;x
