#CODE;ENGLISH;x

EVTDESCHF25601;Before we leave for this perilous journey to slay the monster that is menacing my subjects, I should make an offering to [Root.Religion.GetHighGodName], to make sure I am shielded from the preternatural powers of the creature.;x

EVTDESCAHF25600;Tonight, the mead hall has been inflamed by rumors of a great wolf wandering through the forests near [Root.Capital.GetName]. The man who spotted the beast claims that it is without a doubt one of Fenrir's sons, escaped from its frozen prison. The older members of the Lodge agree that, as the [Root.GetLordLady] of [Root.Capital.GetName], it is my duty to track down and slay this beast.;x
EVTDESCAHF25602;The time has come for us to leave the safe confines of civilization and venture forth into the dark domain of the monster plaguing my lands. With [scoped_WL_co_hunter.GetFirstName] and [Root.Religion.GetHighGodName]'s protection, I am sure to track down this creature and put an end to the threat it poses to my subjects once and for all.;x
EVTDESCAHF25603;Our long search for the mysterious beast has led [scoped_WL_co_hunter.GetFirstName] and I on some dangerous, unmapped paths. It takes only a second of distraction before I find myself grasping for something as I fall from a cliff-side.;x
EVTDESCAHF25604;My sight wavers for a moment, I feel my heart stop and my teeth jitter as the clouded sky spirals above me and I catch a glimpse of the jagged rocks waiting beneath me. I feel a sudden pain crossing through my chest and fear for the worst, but then I realize it is caused by [scoped_WL_co_hunter.GetFirstName] pulling me from my arm and dragging me back to safety.;x
EVTDESCAHF25605;As I hang on the precipice, struggling to crawl back to the path, I watch helplessly as [scoped_WL_co_hunter.GetFirstName] looks back at me. It takes me to call [scoped_WL_co_hunter.GetHerHim] several times before [scoped_WL_co_hunter.GetSheHe] finally unfreezes and comes to my help. Whether it was for cowardice or malice, my own companion has nearly left me to die!;x
EVTDESCAHF25606;Our long search for the mysterious beast has led [scoped_WL_co_hunter.GetFirstName] and I on some dangerous, unmapped paths. It takes only a second of distraction before [scoped_WL_co_hunter.GetFirstName] loses [scoped_WL_co_hunter.GetHerHis] footing near the edge of a cliff, finding [scoped_WL_co_hunter.GetHerselfHimself] grasping for something as [scoped_WL_co_hunter.GetSheHe] starts falling.;x
EVTDESCAHF25607;[scoped_WL_co_hunter.GetFirstName] struggles, desperately trying to take a firm hold of my hand. I tell [scoped_WL_co_hunter.GetHerHim] to keep calm, pulling [scoped_WL_co_hunter.GetHerHis] arm up over the hill's edge. We both lay on the wild path for a while, breathing heavily. As soon as [scoped_WL_co_hunter.GetFirstName] has recovered enough to stand up, [scoped_WL_co_hunter.GetSheHe] thanks me profusely for saving [scoped_WL_co_hunter.GetHerHim].;x
EVTDESCAHF25608;The search for the great wolf has brought my expedition through a deep forest. Given that wandering aimlessly in a unmapped area would just be a waste of time and put us at risk of losing our own path, we are determined to find some trace of the beast before venturing any further.;x
EVTDESCAHF25609;The search for the great wolf has brought my expedition through a deep forest. It is not long before I stumble upon the half-eaten remains of the creature's last prey, a dismembered deer, floating in a crimson pond. I am certain that examining this carcass will grant me insight on this terrible beast I am trying to hunt down.;x
EVTDESCAHF25610;The search for the great wolf has brought my expedition through a deep forest. As I make my way through the wilderness, sharpening my senses to look for any trace of the creature, my mind keeps returning to the nature of the beast itself, and to any knowledge about its kind that I have acquired in my past hunts.;x
EVTDESCAHF25611;The search for the great wolf has brought my expedition through a deep forest. Our search bears little fruit when the night catches up with us. Having to find refuge from the darkness, we make our way to the shack of an old hermit. The man is not very talkative, but he does seem to know about the beast...;x
EVTDESCAHF25612;The search for the great wolf has brought my expedition through a deep forest. The path ahead of us in unclear and unmapped, and I fear that, if we are not careful, we might end up losing ourselves in the wilderness, where we will be easy prey to the terrible creature that we are hunting.;x
EVTDESCAHF25613;The search for the great wolf has brought my expedition through a deep forest. Despite beginning this hunt with the most unwavering resolution, I am starting to feel uncertain of our chances of success. The journey to the creature's lair has been rife with weird signs and bad omens of the most grotesque and unsettling nature.;x
EVTDESCAHF25614;The search for the great wolf has brought my expedition through a deep forest. Our foe may be fearsome, but our journey to its lair was filled with the most auspicious omens. It is quite clear that the spirits of the forest are welcoming our arrival and helping me in my quest to slay the monster haunting this land.;x
EVTDESCAHF25615;I let [scoped_WL_co_hunter.GetFirstName] walk past me as I watch the sun set beyond the leafage of the dark forest we have reached in the search of the great wolf. [scoped_WL_co_hunter.GetFirstName] keeps [scoped_WL_co_hunter.GetHerselfHimself] close to me, comforted by the presence of a fellow hunter by [scoped_WL_co_hunter.GetHerHis] side, and hopelessly unaware that the terrible beast that [scoped_WL_co_hunter.GetSheHe] was set to slay was me.;x
EVTDESCAHF25617;We have searched for this elusive creature for weeks now, but to no avail. I was unable to find any trace of the great beast, and had to eventually resign myself to abandon the quest and head back to [Root.Capital.GetName]. Some of my fellow warriors were eager to hear of my story upon my return, expecting me to bring the head of the monster as a trophy, and most were quite disappointed to learn of my failure.;x
EVTDESCAHF25618;There are only a few rays of sunlight lingering over the forest's leaves when I am startled by the coarse howling of a wolf. I have barely the time to look around when the beast emerges growling from the foliage, its gray, sparse mane sprinkled with dried up blood, its yellow eyes staring me with soulless hatred.;x
EVTDESCAHF25619;The great wolf is resting by a riverside, its long snout red with dried up blood. Finding the beast at its weakest gives us a considerable advantage against it, yet we must also be careful not to underestimate this formidable opponent, especially now that we are so close to succeeding in our quest.;x
EVTDESCAHF25620;The great wolf fights to the very end, but we are soon able to corner it and pierce through its hide a few times. Keeping the creature at bay with our spears, and patiently wait for the bleeding to weaken it enough to strike again. I land the final blow through the wolf's skull, pushing the creature on the ground, finally vanquished.;x
EVTDESCAHF25621;The fight to slay the great wolf will be remembered by our fellow warriors for generations to come. The creature nearly killed me, assaulting us in a flurry of slashing claws and gnawing teeth, yet we persevered and overcame the monster, leaving its carcass bloody and broken by the riverside.;x
EVTDESCAHF25622;Everything happens so fast I can barely react. The wolf grabs my arm within its jaws and drags me on the ground, shaking its head violently. I scream and punch the creature with my free arm, until it finally releases me. When I finally retake my senses and push myself up, soaked in my own blood, there is no trace of the wolf left.;x
EVTDESCAHF25623;Everything happens so fast I can barely react. The wolf grabs my arm within its jaws and drags me on the ground, shaking its head violently. I scream and punch the creature with my free arm, but the wolf is relentless and, after momentarily losing its hold, it snaps its jaws on my throat.;x
EVTDESCAHF25624;Just as the wolf is about to strike, I swiftly push [scoped_WL_co_hunter.GetFirstName] directly into the beast's jaws, quickly turning around and running for my life as my companion is horribly mangled by the monstrous creature. My fellow warriors might think me a coward for leaving [scoped_WL_co_hunter.GetHerHim] to die only to save myself, but I will at least be a living coward.;x
EVTDESCAHF25626;The evil that had corrupted the sacred spirit of the bear has been cleansed through the shedding of our blood and the death of the creature. It is now our duty to consume its flesh and bury its bones so that this majestic beast can be born again. After completing our ritual, I leave the bear's skull on top of a tree and finally begin my journey back home.;x
EVTDESCAHF25627;[scoped_WL_co_hunter.GetFirstName] struggles, desperately trying to take a firm hold of my hand. I tell [scoped_WL_co_hunter.GetHerHim] to keep calm, pulling [scoped_WL_co_hunter.GetHerHis] arm up over the hill's edge. Yet, just as I am about to drag [scoped_WL_co_hunter.GetHerHim] to safety, [scoped_WL_co_hunter.GetHerHis] hand slips and [scoped_WL_co_hunter.GetFirstName] falls screaming in the abyss below.;x
EVTDESCAHF25628;My fellow warriors welcome my return triumphantly. With all the meat gathered from my hunt, we will be able to organize a large feast and celebrate my victory over the monster with all the pomp it deserves.;x
EVTDESCAHF25629;The squealing increases as I approach the eagle's nest. One of its chicks is hiding there, blind and featherless, squawking for food. The spawn of such a powerful beast could serve me well, if properly trained, serving me in future hunts and terrorizing my enemies.;x
EVTDESCAHF25630;Several months have passed since I took the great eagle's nestling after killing its terrible mother. The chick has grown strong and tame under my watch. Unlike its parent, it will spend its life serving men rather than hunting us down.;x
EVTDESCAHF25631;After years of loyal service and countless hunts, my eagle has finally taken to its last flight to join its ancestors in the Eternal Blue Sky.;x

EVTDESCBHF25600;Tonight, the mead hall has been inflamed by rumors of a great wolf wandering through the forests near [Root.Capital.GetName]. The man who spotted the beast claims that it is without a doubt one of Medeina's cohorts, driven mad after tasting human flesh. The older members of the Lodge agree that, as the [Root.GetLordLady] of [Root.Capital.GetName], it is my duty to track down and slay this beast.;x
EVTDESCBHF25602;The time has come for us to leave the safe confines of civilization and venture forth into the dark domain of the monster plaguing my lands. With [Root.Religion.GetHighGodName]'s protection and my keen hunting skills, I am sure to track down this creature and put an end to the threat it poses to my subjects once and for all.;x
EVTDESCBHF25608;The search for the great eagle has brought my expedition to the slopes of a barren hill. Given that wandering aimlessly in a unmapped area would just be a waste of time and put us at risk of losing our own path, we are determined to find some trace of the beast before venturing any further.;x
EVTDESCBHF25609;The search for the great eagle has brought my expedition to the slopes of a barren hill. It is not long before I stumble upon the half-eaten remains of the creature's last prey, a young goat crushed on the rocks near a steep path. I am certain that examining this carcass will grant me insight on this terrible beast I am trying to hunt down.;x
EVTDESCBHF25610;The search for the great eagle has brought my expedition to the slopes of a barren hill. As I make my way through the wilderness, sharpening my senses to look for any trace of the creature, my mind keeps returning to the nature of the beast itself, and to any knowledge about its kind that I have acquired in my past hunts.;x
EVTDESCBHF25611;The search for the great eagle has brought my expedition to the slopes of a barren hill. Our search bears little fruit when the night catches up with us. Having to find refuge from the darkness, we make our way to the shack of an old hermit. The man is not very talkative, but he does seem to know about the beast...;x
EVTDESCBHF25612;The search for the great eagle has brought my expedition to the slopes of a barren hill. The path ahead of us in unclear and unmapped, and I fear that, if we are not careful, we might end up losing ourselves in the wilderness, where we will be easy prey to the terrible creature that we are hunting.;x
EVTDESCBHF25613;The search for the great eagle has brought my expedition to the slopes of a barren hill. Despite beginning this hunt with the most unwavering resolution, I am starting to feel uncertain of our chances of success. The journey to the creature's lair has been rife with weird signs and bad omens of the most grotesque and unsettling nature.;x
EVTDESCBHF25614;The search for the great eagle has brought my expedition to the slopes of a barren hill. Our foe may be fearsome, but our journey to its lair was filled with the most auspicious omens. It is quite clear that the spirits of the mountain are welcoming our arrival and helping me in my quest to slay the monster haunting this land.;x
EVTDESCBHF25615;[scoped_WL_co_hunter.GetFirstName] and I have been out in the wild for several days now, with no trace of our quarry. As I take a moment to rest under the skeletal husk of a tree and look at my companion, scouring the terrain looking for clues, I am struck by a sudden realization. What if the monster has taken [scoped_WL_co_hunter.GetFirstName]'s form to deceive me?;x
EVTDESCBHF25618;When the shrieking battle cry of the eagle pierces my eardrums, making me startle, I am halfway through climbing a large rock formation. An imposing shadow sweeps over the uneven surface of the wall, aimed straight in my direction.;x
EVTDESCBHF25619;The great eagle is tucked in its nest, its cruel hooked beak barely peeking from under its wings. Finding the beast at its weakest gives us a considerable advantage against it, yet we must also be careful not to underestimate this formidable opponent, especially now that we are so close to succeeding in our quest.;x
EVTDESCBHF25620;I manage to wound one of the eagle's wings as it takes off, leaving the beast unable to flee. The eagle screeches and leaps furiously towards me, its talons grasping for my eyes, but I am able to push it away while taking only a few scratches. As the bird clumsily tries to take flight, I throw my spear through its chest, bringing it down for good.;x
EVTDESCBHF25621;The fight to slay the great eagle will be remembered by our fellow warriors for generations to come. The creature nearly dragged me to a terrible death during its last assault, but, in the end, we were able to slay it, leaving it to fall screeching from the hill, its wings bloody and broken.;x
EVTDESCBHF25622;Everything happens so fast I can barely react. The eagle's talons grab hold of my clothes, pulling me away from the cliff. I struggle and try to hit the beast, loosening its hold, but not before dooming myself to a harsh fall. When I finally awake, the great eagle is long gone.;x
EVTDESCBHF25623;Everything happens so fast I can barely react. The eagle's talons grab hold of my clothes, pulling me away from the cliff. I struggle and try to hit the beast, loosening its hold, but not before dooming myself to a deadly fall.;x
EVTDESCBHF25624;I duck as the eagle passes over me, and let myself fall on [scoped_WL_co_hunter.GetFirstName]. My companion's body dampens my fall enough to make me stand up immediately after reaching the ground and run away as fast as my legs can take me, leaving behind myself both the terrible monster and [scoped_WL_co_hunter.GetFirstName], cursing me for my cowardice as the beast already circles over [scoped_WL_co_hunter.GetHerHim].;x

EVTDESCCHF25600;Tonight, the mead hall has been inflamed by rumors of a rabid werewolf wandering through the forests near [Root.Capital.GetName]. The man who spotted the beast claims that it is without a doubt one of Lycaon's descendants, hiding during daylight in human form and hunting under the moonlight. The older members of the Lodge agree that it is my duty to track down and slay this beast.;x
EVTDESCCHF25608;The search for the great bear has brought my expedition through a dead wood. Given that wandering aimlessly in a unmapped area would just be a waste of time and put us at risk of losing our own path, we are determined to find some trace of the beast before venturing any further.;x
EVTDESCCHF25609;The search for the great bear has brought my expedition through a dead wood. It is not long before I stumble upon the half-eaten remains of the creature's last prey, a dismembered deer, floating in a crimson pond. I am certain that examining this carcass will grant me insight on this terrible beast I am trying to hunt down.;x
EVTDESCCHF25610;The search for the great bear has brought my expedition through a dead wood. As I make my way through the wilderness, sharpening my senses to look for any trace of the creature, my mind keeps returning to the nature of the beast itself, and to any knowledge about its kind that I have acquired in my past hunts.;x
EVTDESCCHF25611;The search for the great bear has brought my expedition through a dead wood. Our search bears little fruit when the night catches up with us. Having to find refuge from the darkness, we make our way to the shack of an old hermit. The man is not very talkative, but he does seem to know about the beast...;x
EVTDESCCHF25612;The search for the great bear has brought my expedition through a dead wood. The path ahead of us in unclear and unmapped, and I fear that, if we are not careful, we might end up losing ourselves in the wilderness, where we will be easy prey to the terrible creature that we are hunting.;x
EVTDESCCHF25613;The search for the great bear has brought my expedition through a dead wood. Despite beginning this hunt with the most unwavering resolution, I am starting to feel uncertain of our chances of success. The journey to the creature's lair has been rife with weird signs and bad omens of the most grotesque and unsettling nature.;x
EVTDESCCHF25614;The search for the great bear has brought my expedition through a dead wood. Our foe may be fearsome, but our journey to its lair was filled with the most auspicious omens. It is quite clear that the spirits of the forest are welcoming our arrival and helping me in my quest to slay the monster haunting this land.;x
EVTDESCCHF25618;It is hard to tell what time is it, with most of the light blocked by the skeletal branches of the dead trees, but it cannot be too far from sunset when a threatening growl breaks the silence around me, announcing the arrival of a large brown bear. The beast tears down the rotten remains of a trunk as it makes its way towards me with bloodshot eyes and drooling jaws.;x
EVTDESCCHF25619;The great bear is resting by its cave, a grotesque mountain of flesh and dark brown fur soaked in filth and blood. Finding the beast at its weakest gives us a considerable advantage against it, yet we must also be careful not to underestimate this formidable opponent, especially now that we are so close to succeeding in our quest.;x
EVTDESCCHF25620;When I charge the first strike, the bear's response is sluggish, but, the more I poke at it, the angrier the beast gets. Its hide is thick, so much so that I can barely pierce through it. Yet, I do not discourage myself, maintaining enough distance from my foe to avoid its attacks, hitting it repeatedly until it finally falls dead.;x
EVTDESCCHF25621;The fight to slay the great bear will be remembered by our fellow warriors for generations to come. The creature nearly crushed me under its massive weight, tearing down several trees in its frenzied drive to kill us, but, in the end, the bear's fury only quickened its bleeding, sealing its death.;x
EVTDESCCHF25622;Everything happens so fast I can barely react. The bear tramples me in its charge, slamming me against one of the dead trees. I scramble for my spear, and manage to throw it at the beast's head, causing it to falter for a moment. The bear roars and runs away, disappearing in the forest. Unfortunately, the beast's attack was devastating, to the point of making me unable to continue my pursuit.;x
EVTDESCCHF25623;Everything happens so fast I can barely react. The bear tramples me in its charge, crushing me under its massive weight and leaving me a broken smudge in the middle of the dead forest.;x
EVTDESCCHF25624;Just as the bear is about to strike, I swiftly push [scoped_WL_co_hunter.GetFirstName] directly into the beast's charge, quickly turning around and running for my life as my companion is horribly mangled by the monstrous creature. My fellow warriors might think me a coward for leaving [scoped_WL_co_hunter.GetHerHim] to die only to save myself, but I will at least be a living coward.;x

EVTDESCDHF25600;Tonight, the mead hall has been inflamed by rumors of a great eagle terrorizing the farmlands of [Root.Capital.GetName]. The man who spotted the beast claims that it is without a doubt one of Perun's children, driven mad after tasting human flesh. The older members of the Lodge agree that, as the [Root.GetLordLady] of [Root.Capital.GetName], it is my duty to track down and slay this beast.;x
EVTDESCDHF25608;The search for the great lion has brought my expedition to slopes of a thick patch of grassland. Given that wandering aimlessly in a unmapped area would just be a waste of time and put us at risk of losing our own path, we are determined to find some trace of the beast before venturing any further.;x
EVTDESCDHF25609;The search for the great lion has brought my expedition to slopes of a thick patch of grassland. It is not long before I stumble upon the half-eaten remains of the creature's last prey, a dismembered lamb, with barely any meat left on his bones. I am certain that examining this carcass will grant me insight on this terrible beast I am trying to hunt down.;x
EVTDESCDHF25610;The search for the great lion has brought my expedition to slopes of a thick patch of grassland. As I make my way through the wilderness, sharpening my senses to look for any trace of the creature, my mind keeps returning to the nature of the beast itself, and to any knowledge about its kind that I have acquired in my past hunts.;x
EVTDESCDHF25611;The search for the great lion has brought my expedition to slopes of a thick patch of grassland. Our search bears little fruit when the night catches up with us. Having to find refuge from the darkness, we make our way to the shack of an old hermit. The man is not very talkative, but he does seem to know about the beast...;x
EVTDESCDHF25612;The search for the great lion has brought my expedition to slopes of a thick patch of grassland. The path ahead of us in unclear and unmapped, and I fear that, if we are not careful, we might end up losing ourselves in the wilderness, where we will be easy prey to the terrible creature that we are hunting.;x
EVTDESCDHF25613;The search for the great lion has brought my expedition to slopes of a thick patch of grassland. Despite beginning this hunt with the most unwavering resolution, I am starting to feel uncertain of our chances of success. The journey to the creature's lair has been rife with weird signs and bad omens of the most grotesque and unsettling nature.;x
