EVTDESC_RoI_3000;You have sent messengers out in all directions, their mission to try and find a wise guru and convince him to come to your court.;x
EVTDESC_RoI_3003;My [Root.GetLordLady], the wise guru [New.GetFirstNameWithNick] has agreed to come and take up residence at your court.;x
EVTDESC_RoI_3100;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be a drunkard.' He bows and looks at you in silence.;x
EVTDESC_RoI_3101;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be such a hedonist.' He bows and looks at you in silence.;x
EVTDESC_RoI_3102;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be known as an impaler.' He bows and looks at you in silence.;x
EVTDESC_RoI_3103;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be so lecherous and lustful.' He bows and looks at you in silence.;x
EVTDESC_RoI_3104;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be gluttonous.' He bows and looks at you in silence.;x
EVTDESC_RoI_3105;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be so greedy.' He bows and looks at you in silence.;x
EVTDESC_RoI_3106;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be consumed by envy.' He bows and looks at you in silence.;x
EVTDESC_RoI_3107;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to be so wroth.' He bows and looks at you in silence.;x
EVTDESC_RoI_3108;Your court guru has come to see you: 'I must speak to you of an important matter, [Root.GetLordLady] [Root.GetFirstName]... We must always seek wisdom and try to walk the righteous path in life. It is not fitting for a noble ruler to have so much pride.' He bows and looks at you in silence.;x
