#CODE;ENGLISH;x

# Trigger scopes

ANY_OPINION_TARGET_STARTS;Any Opinion Target;x
NOT_ANY_OPINION_TARGET_STARTS;No Opinion Target;x

ANY_POT_TRIBAL_COUNTY_STARTS;Any Potential Tribal County;x
NOT_ANY_POT_TRIBAL_COUNTY_STARTS;No Potential Tribal County;x

ANY_SPOUSE_STARTS;Any Spouse;x
NOT_ANY_SPOUSE_STARTS;No Spouse;x

ANY_TRAIT_HOLDER_STARTS;Any Character with trait ;x
NOT_ANY_TRAIT_HOLDER_STARTS;No Character with trait ;x

ANY_CLAIMANT_STARTS;Any Claimant;x
NOT_ANY_CLAIMANT_STARTS;No Claimant;x

ANY_FACTION_BACKER_STARTS;Any Faction Backer;x
NOT_ANY_FACTION_BACKER_STARTS;No Faction Backer;x

ANY_TRADE_POST_STARTS;Any Trade Post;x
NOT_ANY_TRADE_POST_STARTS;No Trade Post;x

ANY_ATTACKER_STARTS;Any Attacker;x
NOT_ANY_ATTACKER_STARTS;No Attacker;x

ANY_DEFENDER_STARTS;Any Defender;x
NOT_ANY_DEFENDER_STARTS;No Defender;x

ANY_CONSORT_STARTS;Any Concubine;x
NOT_ANY_CONSORT_STARTS;No Concubine;x

ANY_PREVIOUS_HOLDER_STARTS;Any Previous Holder;x
NOT_ANY_PREVIOUS_HOLDER_STARTS;No Previous Holder;x

DEMESNE_TITLE_STARTS;Any Held Title;x
NOT_DEMESNE_TITLE_STARTS;No Held Title;x

ANY_PROVINCE_HOLDING_STARTS;Any Province Holding;x
NOT_ANY_PROVINCE_HOLDING_STARTS;No Province Holding;x

ANY_CLAIM_STARTS;Any Claim;x
NOT_ANY_CLAIM_STARTS;No Claim;x

ANY_LOVER_STARTS;Any Lover;x
NOT_ANY_LOVER_STARTS;No Lover;x

ANY_MERCENARY_BAND_STARTS;Any mercenary band;x
NOT_ANY_MERCENARY_BAND_STARTS;No mercenary band;x

ANY_UNIT;Any Unit;x
NOT_ANY_UNIT;No Unit;x

ANY_FORT_STARTS;Any Fort;x
NOT_ANY_FORT_STARTS;No Fort;x

ANY_TRADE_ROUTE_PROVINCE_STARTS;Any Trade Route County;x
NOT_ANY_TRADE_ROUTE_PROVINCE_STARTS;No Trade Route County;x

ANY_SETTLEMENT;Any Holding;x
NOT_ANY_SETTLEMENT;No Holding;x

REALM_PROVINCE_STARTS;Any Realm Province;x
NOT_REALM_PROVINCE_STARTS;No Realm Province;x

ANY_ALLIED_CHARACTER_STARTS;Any Non-Aggression Pact Character;x
NOT_ANY_ALLIED_CHARACTER_STARTS;No Non-Aggression Pact Character;x

ANY_FAVOR_HOLDER;Any favor holder;x
NOT_ANY_FAVOR_HOLDER;No favor holder;x

ANY_FAVOR_OWER;Any favor ower;x
NOT_ANY_FAVOR_OWER;No favor ower;x

ANY_VOTER_STARTS;Any voter;x
NOT_ANY_VOTER_STARTS;No voter;x

ANY_LANDED_TITLE_STARTS;Any landed title;x
NOT_ANY_LANDED_TITLE_STARTS;No landed title;x

ANY_CHAR_STARTS;Any character;x
NOT_ANY_CHAR_STARTS;No character;x

ANY_ARTIFACT_OWNER_STARTS;Any Past or Present Artifact Owner;x
NOT_ANY_ARTIFACT_OWNER_STARTS;No Past or Present Artifact Owner;x

ANY_BLOODLINE_MEMBER_STARTS;Any Bloodline Member;x
NOT_ANY_BLOODLINE_MEMBER_STARTS;No Bloodline Member;x

ANY_BLOODLINE_STARTS;Any Bloodline;x
NOT_ANY_BLOODLINE_STARTS;No Bloodline;x

ANY_CRUSADE_DEFENDER_STARTS;Any Crusade Defender;x
NOT_ANY_CRUSADE_DEFENDER_STARTS;No Crusade Defender;x

ANY_CRUSADE_PARTICIPANT_STARTS;Any Crusade Participant;x
NOT_ANY_CRUSADE_PARTICIPANT_STARTS;No Crusade Participant;x

ANY_ELDERSHIP_TITLE_STARTS;Any Title of Eldership Representation;x
NOT_ANY_ELDERSHIP_TITLE_STARTS;No Title of Eldership Representation;x

ANY_ELECTOR_CHARACTER_STARTS;Any Succession Elector;x
NOT_ANY_ELECTOR_CHARACTER_STARTS;No Succession Elector;x

ANY_KILL_LIST_CHARACTER_START;Any character in Kill List;x
NOT_ANY_KILL_LIST_CHARACTER_START;No character in Kill List;x

ANY_OWNED_BLOODLINE_STARTS;Any Possessed Bloodline;x
NOT_ANY_OWNED_BLOODLINE_STARTS;No Possessed Bloodline;x

ANY_UNIT_LEADERS_STARTS;Any Unit Leader;x
NOT_ANY_UNIT_LEADERS_STARTS;No Unit Leader;x

CONNECTED_PROVINCE_STARTS;Any Connected Province;x
NOT_CONNECTED_PROVINCE_STARTS;No Connected Province;x

DISCONNECTED_PROVINCE_STARTS;Any Disconnected Province;x
NOT_DISCONNECTED_PROVINCE_STARTS;No Disconnected Province;x

DIRECT_DJ_VASSAL_TITLE_STARTS;Any De Jure Vassal Title;x
NOT_DIRECT_DJ_VASSAL_TITLE_STARTS;No De Jure Vassal Title;x

ANY_NEIGHBOR_INDEPENDENT_RULER_STARTS;Any Neighbor Independent Ruler;x
NOT_ANY_NEIGHBOR_INDEPENDENT_RULER_STARTS;No Neighbor Independent Ruler;x

ANY_TRIBUTARY_STARTS;Any Tributary;x
NOT_ANY_TRIBUTARY_STARTS;No Tributary;x

ANY_PUPIL_STARTS;Any pupil;x
NOT_ANY_PUPIL_STARTS;No pupil;x

ANY_OWNED_WONDER_STARTS;Any Demesne Great Work;x
NOT_ANY_OWNED_WONDER_STARTS;No Demesne Great Work;x

ANY_OWNED_WONDER_UPGRADE_STARTS;Any Demesne Great Work Feature;x
NOT_ANY_OWNED_WONDER_UPGRADE_STARTS;No Demesne Great Work Feature;x

ANY_PREVIOUS_WONDER_OWNER_STARTS;Any Previous Owner of Great Work;x
NOT_ANY_PREVIOUS_WONDER_OWNER_STARTS;No Previous Owner of Great Work;x

ANY_REALM_WONDER_STARTS;Any Great Work in Realm;x
NOT_ANY_REALM_WONDER_STARTS;No Great Work in Realm;x

ANY_REALM_WONDER_UPGRADE_STARTS;Any Great Work Feature in Realm;x
NOT_ANY_REALM_WONDER_UPGRADE_STARTS;No Great Work Feature in Realm;x

ANY_UPGRADE_ON_WONDER;Any Feature on Great Work;x
NOT_ANY_UPGRADE_ON_WONDER;No Feature on Great Work;x

ANY_WONDER_OWNER_STARTS;Any Great Work Owner;x
NOT_ANY_WONDER_OWNER_STARTS;No Great Work Owner;x

ANY_WONDER_STARTS;Any Great Work;x
NOT_ANY_WONDER_STARTS;No Great Work;x

ANY_WONDER_UPGRADE_STARTS;Any Great Work Feature;x
NOT_ANY_WONDER_UPGRADE_STARTS;No Great Work Feature;x

ANY_ARTIFACT_STARTS;Any artifact owned;x
NOT_ANY_ARTIFACT_STARTS;No artifact owned;x

ANY_CHARACTER_STARTS;Any character;x
NOT_ANY_CHARACTER_STARTS;No character;x

ANY_CONTROLLED_UNIT_STARTS;Any controlled army;x
NOT_ANY_CONTROLLED_UNIT_STARTS;No controlled army;x

ANY_QUEST_TARGETTING_THIS_STARTS;Any quest targeting;x
NOT_ANY_QUEST_TARGETTING_THIS_STARTS;No quest targeting;x

ANY_QUESTER_STARTS;Any character with a mission;x
NOT_ANY_QUESTER_STARTS;No character with a mission;x

ANY_QUEST_TARGET_STARTS;Any quest target;x
NOT_ANY_QUEST_TARGET_STARTS;No quest target;x

ANY_SOCIETY_MEMBER_STARTS;Any society member;x
NOT_ANY_SOCIETY_MEMBER_STARTS;No society member;x

ANY_COURTIER_OR_VASSAL_STARTS;Any Courtier or Vassal;x
NOT_ANY_COURTIER_OR_VASSAL_STARTS;No Courtier or Vassal;x

ANY_HOSPITAL_STARTS;Any Hospital;x
NOT_ANY_HOSPITAL_STARTS;No Hospital;x

ANY_PLAYER_STARTS;Any Player;x
NOT_ANY_PLAYER_STARTS;No Player;x

ANY_BACKED_CHAR_STARTS;Any backed plotter;x
NOT_ANY_BACKED_CHAR_STARTS;No backed plotter;x

ANY_PLOTTER;Any plotter;x
NOT_ANY_PLOTTER;No plotter;x

ANY_KNOWN_PLOTTER;Any known plotter;x
NOT_ANY_KNOWN_PLOTTER;No known plotter;x

ANY_UNKNOWN_PLOTTER;Any unknown plotter;x
NOT_ANY_UNKNOWN_PLOTTER;No unknown plotter;x

ANY_CHILD_STARTS;Any Child;x
NOT_ANY_CHILD_STARTS;No Child;x

ANY_COURTIER_STARTS;Any Courtier;x
NOT_ANY_COURTIER_STARTS;No Courtier;x

ANY_CURRENT_ENEMY_STARTS;Any war enemy;x
NOT_ANY_CURRENT_ENEMY_STARTS;No war enemy;x

ANY_DYNASTY_MEMBER_STARTS;Any Dynasty member;x
NOT_ANY_DYNASTY_MEMBER_STARTS;No Dynasty member;x

ANY_FRIEND_STARTS;Any Friend;x
NOT_ANY_FRIEND_STARTS;No Friend;x

ANY_INDEP_RULER_STARTS;Any independent ruler;x
NOT_ANY_INDEP_RULER_STARTS;No independent ruler;x

ANY_LIEGE_STARTS;Any liege;x
NOT_ANY_LIEGE_STARTS;No Liege;x

ANY_PLAYABLE_RULER_STARTS;Any playable ruler;x
NOT_ANY_PLAYABLE_RULER_STARTS;No playable ruler;x

ANY_PLOT_BACKER_STARTS;Any Plot Backer;x
NOT_ANY_PLOT_BACKER_STARTS;No Plot Backer;x

ANY_PROVINCE_CHAR_STARTS;Any County Character;x
NOT_ANY_PROVINCE_CHAR_STARTS;No County Character;x

ANY_PROVINCE_LORD_STARTS;Any County Lord;x
NOT_ANY_PROVINCE_LORD_STARTS;No County Lord;x

ANY_PROVINCE_STARTS;Any County;x
NOT_ANY_PROVINCE_STARTS;No County;x

ANY_REALM_CHAR_STARTS;Any realm character;x
NOT_ANY_REALM_CHAR_STARTS;No realm character;x

ANY_REALM_LORD_STARTS;Any realm lord;x
NOT_ANY_REALM_LORD_STARTS;No realm lord;x

ANY_RIVAL_STARTS;Any Rival;x
NOT_ANY_RIVAL_STARTS;No Rival;x

ANY_SIBLING_STARTS;Any sibling;x
NOT_ANY_SIBLING_STARTS;No sibling;x

ANY_CLOSE_RELATIVE_STARTS;Any close relative;x
NOT_ANY_CLOSE_RELATIVE_STARTS;No close relative;x

ANY_VASSAL_STARTS;Any vassal;x
NOT_ANY_VASSAL_STARTS;No Vassal;x

ANY_WAR_STARTS;Any war;x
NOT_ANY_WAR_STARTS;No war;x

ANY_WARD_STARTS;Any ward;x
NOT_ANY_WARD_STARTS;No ward;x

DEMESNE_PROVINCE_STARTS;Any Demesne Province;x
NOT_DEMESNE_PROVINCE_STARTS;No Demesne Province;x

REALM_TITLE_STARTS;Any Realm Title;x
NOT_REALM_TITLE_STARTS;No Realm Title;x



# Effect scopes

ALL_UNITS;All Units;x

