#CODE;ENGLISH;x

EVTDESC80000;The peasant army ravaging the county of [Root.GetName] is burning down buildings!;x
EVTDESC80001;The peasant army ravaging the county of [From.GetName] is burning down my buildings!;x
EVTDESC80005;I have been attacked by the peasants rebels in [Root.Location.GetName]!;x
EVTDESC80050;[From.GetTitledName] has been captured and killed by peasant rebels!;x
EVTDESC80051;My liege,\nI was ambushed by a mob of peasant rebels and barely got away with my life. The attack has left me maimed and I fear for the life of me and those around me in [From.Location.GetName]. These rebels must be stopped.\n\nSigned,\n[From.GetTitledName];x
EVTDESC80052;My liege,\nAlthough I escaped with my life, the mob of peasant rebels that attacked me managed to wound me. I fear these attacks will only increase until the revolt in [From.Location.GetName] is put down.\nSigned,\n[From.GetTitledName];x
EVTDESC80053;Tired of their old ruler [From.GetTitledName], the peasant rebels of [Root.GetName] have defected and sworn allegiance to me!;x
EVTDESC80054;The peasant rebels of [From.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;x
EVTDESC80055;The people in [From.GetName] will no longer let themselves be ruled by someone of another religion! The peasant rebels controlling the county have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;x
EVTDESC80056;Feeling estranged due to cultural differences in [FromFrom.Holder.Liege.PrimaryTitle.GetName], the peasant rebels of [FromFrom.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;x
EVTDESC80057;Feeling little loyalty to their previous far off ruler, the peasant rebels of [FromFrom.GetName] have defected and sworn allegiance to [From.County.Holder.GetTitledName]!;x
EVTDESC80058;Tired of their old ruler, the peasant rebels of [Root.GetName] have defected and sworn allegiance to me!;x
EVTDESC80060;The people in [Root.GetName] will no longer let themselves be ruled by someone of another religion! The peasant rebels controlling the county have defected and sworn allegiance to another ruler!;x
EVTDESC80061;Feeling estranged due to cultural differences in [Root.Holder.Liege.PrimaryTitle.GetName], the peasant rebels of [Root.GetName] have defected and sworn allegiance to another ruler!;x
EVTDESC80062;Feeling little loyalty to their previous far off ruler, the peasant rebels of [Root.GetName] have defected and sworn allegiance to another ruler!;x

EVTOPTA80000;Is there anything they won't destroy?;x
EVTOPTA80005;They killed me?!;x
EVTOPTA80050;How dare they execute a subject of mine!;x
EVTOPTA80051;They sure do...;x
EVTOPTA80052;This peasant rabble must be stopped!;x
EVTOPTA80053;Excellent! Or is it...?;x
EVTOPTA80054;Damn these peasants!;x
EVTOPTA80058;Excellent! Or is it...?;x

EVTOPTB80000;Bad news, but I am glad it didn't happen to my holdings...;x
EVTOPTB80005;Damn these rebels!;x

EVTOPTC80005;I am lucky to be alive...;x
