#CODE;ENGLISH;x

EVTDESC36000;I am out in the woods, and I see a mighty stag while my party is hunting.;x
EVTDESC36001;I know people are out to kill me, and they are after me while I hunt.;x
EVTDESC36002;I got him while he hunts.;x
EVTDESC36003;I managed to injure him on the latest hunt.;x
EVTDESC36004;I thought I was finally able to kill him.;x
EVTDESC36005;What?? My Liege has killed me;x
EVTDESC36010;A white hart has been seen in the north of [Root.Location.GetName]. I am told it is a hart of ten and the biggest deer ever seen.;x
EVTDESC36015;The dogs have caught scent of a boar in the forest. This is the chance of getting a mighty boar slain.;x
EVTDESC36020;Our hunting party has cornered a large bear. A small argument amongst the hunters regarding who should get to kill the bear has nearly turned into a brawl.;x
EVTDESC36025;The hounds were more alert this morning than I've ever seen before. Something stupendous must be awaiting us.;x
EVTDESC36026;The hounds have torn a small child of a peasant to pieces. This may tarnish our reputation slightly.;x
EVTDESC36030;While chasing an agile deer my horse stumbled and broke his leg. Luckily, I was thrown off, but now my horse is in pain...;x
EVTDESC36035;The sighthounds thirsted for blood this gentle afternoon and they brought us many hares.;x
EVTDESC36040;My lack of hunting skill is becoming quite obvious. My court is talking about my failure in not so quite quiet voices.;x
EVTDESC36045;I am such a good hunter that I do not always need my retinue when I hunt. There is a large pack of wolves ahead, and they look hungry.;x
EVTDESC36050;I've taken down a large deer on my own. My skill is legendary in [Root.Location.GetName], but my liege is not always as skillful as I am.;x
EVTDESC36051;[From.GetTitledFirstName] is boasting about how much better a hunter [From.GetSheHe] is, compared to you, just because [From.GetSheHe] killed a large deer on [From.GetHerHis] own.;x
EVTDESC36052;[From.GetTitledFirstName] is such a humble vassal, giving me the honor of [From.GetHerHis] kill from the hunt. [From.GetSheHeCap] is a benefit to my rule, and [From.GetHerHis] humility is an example to us all.;x
EVTDESC36080;I have given the order for a Grand Hunt to be organized in [Root.Location.GetName].;x
EVTDESC36089;War disrupts our Grand Hunt. We are forced to cancel our activities.;x
EVTDESC36090;The Grand Hunt is over for now. This was a truly noble endeavour and a true challenge for our martial abilities.;x
EVTDESC100510;It is a perfect opportunity - my liege [Root.Liege.GetTitledFirstName] has invited both me and my rival to [Root.Liege.GetHerHis] hunt in the forests of [Root.Liege.Location.GetName]. A small mistake can have devastating consequences, an arrow released at the wrong time might pierce through my rival's heart...;x
EVTDESC100511;I heard the arrow the second before it hit. The whirring noise its feather made as it sang its way through the forest should have made it easier to avoid it...;x
EVTDESC100512;I held my breath as the arrow left the bow, willed my eyes to stay open and follow its path. It was aimed directly at [From.GetTitledFirstName] and I was sure the arrow would hit true...;x
EVTDESC100513;The arrow struck true, piercing [From.GetTitledFirstName]'s heart and [From.GetSheHe] was dead before [From.GetSheHe] fell off the horse. No one wanted to admit whose arrow killed [From.GetTitledFirstName] and so [From.GetTitledFirstName] death became a sad hunting accident.;x
EVTDESC100514;My father [Root.Father.GetTitledFirstName]'s hunting accident was no accident. [From.GetTitledFirstName], my father's rival, held the bow with the arrow that pierced my father's heart!;x

EVTOPTA36000;What are the odds?;x
EVTOPTA36001;Do nothing, I can't let them know that I know;x
EVTOPTA36002;I let the arrow fly and no one knows any better;x
EVTOPTA36003;The arrow struck but not quite where I wanted;x
EVTOPTA36004;But he got me first;x
EVTOPTA36005;He thought I wanted to kill him;x
EVTOPTA36010;I find no joy in killing such a proud animal;x
EVTOPTA36015;The peasants will finish it.;x
EVTOPTA36020;Just solve it already!;x
EVTOPTA36025;What are we waiting for? Let's go!;x
EVTOPTA36026;Make amends.;x
EVTOPTA36030;I will end his suffering myself;x
EVTOPTA36035;This is a fine sport!;x
EVTOPTA36040;Admit my failure.;x
EVTOPTA36045;I need more warm pelts for the winter.;x
EVTOPTA36050;Boast about your prowess!;x
EVTOPTA36051;[From.GetSheHeCap] can not hunt from the dungeon.;x
EVTOPTA36052;Thank [From.GetTitledFirstName];x
EVTOPTA36080;I will find the White [Root.GetHuntingQuarryCap].;x
EVTOPTA36089;There is always next autumn...;x
EVTOPTA36090;I am proud of my hunting abilities.;x
EVTOPTA100510;It's now or never!;x
EVTOPTA100511;The arrow hit my arm!;x
EVTOPTA100512;...it hit [From.GetTitledFirstName]'s arm, wounding [From.GetHerHim]!;x
