#CODE;ENGLISH;x

EVTDESC_HF_10004;We have an eager new recruit! I should let the [new_recruit.GetManWoman] know that [new_recruit.GetSheHe] needs prove [new_recruit.GetHerselfHimself] to [new_recruit.GetHerHis] new peers...;x
EVTDESC_HF_10005;[hero_character.GetTitledName] of [hero_character.Society.GetName] greets me with a brief nod. "Another recruit, huh? To join our ranks, you need to prove yourself, [Root.GetBoyGirl]", the [hero_character.GetManWoman] says gruffly, folding [hero_character.GetHerHis] arms across [hero_character.GetHerHis] chest. "You'd be fighting one of our own. Still interested, my [Root.GetLordLady]?";x
EVTDESC_HF_10005_bloodline;[hero_character.GetTitledName] of [hero_character.Society.GetName] eyes me up and down, first skeptically, but then [hero_character.GetHerHis] posture relaxes. "Say, my [Root.GetLordLady]... Are you related to [founder_target.GetTitledFirstName]?". I nod, smiling. "That [founder_target.GetManWoman] is a legend!" [hero_character.GetSheHe] laughs. "I look forward to seeing you in action", [hero_character.GetSheHe] adds, squeezing my shoulder.;x
EVTDESC_HF_10006_no;[new_recruit.GetTitledFirstName] listened while I explained our tradition of one-on-one duels, but then rolled [new_recruit.GetHerHis] eyes and walked off. "I would rather not get involved with barbarians.";x
EVTDESC_HF_10006_yes;[new_recruit.GetTitledFirstName] offered no protests when I explained our traditions, eyes all aglitter at the thought of an initiation duel. After some inquiry, [duel_target.GetTitledName] has kindly volunteered.;x
EVTDESC_HF_10008_they_fled;Just as [combatant_2.GetTitledName] was about to show [From.GetTitledName] what sparring match should look like, the [From.GetAgeAdjective] [From.GetManWoman] dropped [From.GetHerHis] weapon and ran..;x
EVTDESC_HF_10008_they_succeeded_greatly;Although I did not expect much, we were all stunned by the performance of [From.GetBestName] during [From.GetHerHis] initiation fight. It will be interesting to see what [From.GetSheHe] makes of [From.GetHerselfHimself], as a member of our ranks.;x
EVTDESC_HF_10008_they_were_mildly_injured;In spite of some bruises and mild injury, I was not alone in being satisfied with the skill displayed by [From.GetBestName]. While I am intrigued, only time will tell whether joining our ranks is the right path for the [From.GetAgeAdjective] [From.GetManWoman], or not.;x
EVTDESC_HF_10008_they_were_seriously_injured;[From.GetBestName] was rather seriously injured by [From.GetHerHis] opponent, [combatant_2.GetTitledFirstName]. I expected my [combatant_2.GetRootRelation] to get in a blow or two, but I am mildly surprised that [From.GetTitledFirstName] still wants to join our ranks.;x
EVTDESC_HF_10009_succeeded_greatly;To the valiant [Root.GetTitledName],\n\nI am told you did not receive a single scratch during your initiation! That is the kind of impressive [Root.GetWarriorRole] we would be honored to have sitting at our table. You are hereby humbly invited to join our ranks.\n\nSigned,\n[From.GetTitledName];x
EVTDESC_HF_10009_was_mildly_injured;To the honorable [Root.GetTitledName],\n\nDuring your initiation, your display of bravery and good attitude impressed us all. We would gladly invite you into our ranks.\n\nSigned,\n[From.GetTitledName];x
EVTDESC_HF_10009_was_seriously_injured;To the brave [Root.GetTitledName],\n\nI understand you were seriously injured during your initiation, but that you remained standing. To reward this display of strength in the duel, I hereby officially invite you into our ranks.\n\nSigned,\n[From.GetTitledName];x
EVTDESC_HF_10010;To the COWARD [Root.GetTitledFirstName],\nNeedless to say, we are unimpressed by your behavior, and hope you do not seek us anytime soon, lest this offense escalates.\n\nSigned,\n[From.GetTitledName];x
EVTDESC_HF_10012_A;My [new_recruit.GetAgeAdjective] [new_recruit.GetSonDaughter] smiles broadly at my encouragement. "I thought you would never ask! I'll contact [hero_character.GetTitledFirstName] right away, [Root.GetFatherMother].";x
EVTDESC_HF_10012_A_hero_is_parent;My [new_recruit.GetAgeAdjective] [new_recruit.GetSonDaughter] smiles broadly at my encouragement. "I thought you would never ask! So... how do we do this, [Root.GetFatherMother]?";x
EVTDESC_HF_10012_B;My [new_recruit.GetAgeAdjective] [new_recruit.GetSonDaughter] rolls [new_recruit.GetHerHis] eyes at my attempted encouragement. "I will carve my own path, [Root.GetFatherMother]. Please, let me." When I do not respond, [new_recruit.GetSheHe] continues: "[hero_character.GetSocietyRank] [hero_character.GetTitledFirstName] is a bore, [Root.GetFatherMother].";x
EVTDESC_HF_10012_B_hero_is_parent;My [new_recruit.GetAgeAdjective] [new_recruit.GetSonDaughter] rolls [new_recruit.GetHerHis] eyes at my attempted encouragement. "I will carve my own path, [Root.GetFatherMother]. Please, let me." When I do not respond, [new_recruit.GetSheHe] continues: "War and combat is dreadfully boring, [Root.GetFatherMother].";x
EVTDESC_HF_10013_A;My [new_recruit.GetAgeAdjective] [new_recruit.GetSonDaughter] has joined me for dinner tonight, and not stopped talking about [new_recruit.GetHerHis] initiation duel. "It was exhilarating, [Root.GetFatherMother]! And now I am one of [new_recruit.Society.GetName]!".;x
EVTDESC_HF_10014_A;My [new_recruit.GetSonDaughter] has joined me for dinner tonight, but not said a single word for what feels like an eternity. When I try to coax some conversation out of the [new_recruit.GetBoyGirl], [new_recruit.GetSheHe] mumbles: "I am not like you, [Root.GetFatherMother]", face red with shame. "I failed my initiation rite.";x
EVTDESC_HF_10014_B;My [new_recruit.GetSonDaughter] has joined me for dinner tonight, but not said a single word for what feels like an eternity. When I try to coax some conversation out of the [new_recruit.GetBoyGirl], [new_recruit.GetSheHe] mumbles: "Don't be mad. I changed my mind about joining [Root.Society.GetName].";x
