#CODE;ENGLISH;x
ABANDON_GAME;Abandon Game;x
ABOVE_SUPPLY_LIMIT_ATTRITION;Attrition from supply limit: $VALUE|R$%;x
ABROAD_TAB_DRO;Characters can reside at a foreign court if they are imprisoned or being educated there. Furthermore, councillors, even if rulers themselves, will reside at the court of their liege.;x
ABROAD_TAB_IRO;§YCourtiers who are currently abroad§!;x
ACCEPT_AND_SUBMIT;Accept and Submit;x
ACCEPTED_PLOT_REQUEST;Is backing plot.;x
ACHIEVEMENT_RULE_OPTION_SEPARATOR;$RULE$ : $OPTION$;x
ACHIEVEMENTS_DISABLED;Achievements Disabled;x
ACHIEVEMENTS_ENABLED;Achievements Enabled;x
ACQUISITION_CLAIM;Conquered as a Claimant;x
ACQUISITION_CREATED;Created;x
ACQUISITION_DUEL;Claimed in personal combat;x
ACQUISITION_ELECTION;Elected;x
ACQUISITION_FACTION_DEMAND;Installed by Faction Demand;x
ACQUISITION_GRANT;Granted;x
ACQUISITION_HOLY_WAR;Conquered in a Holy War;x
ACQUISITION_HOST;Conquered as an Adventurer;x
ACQUISITION_INHERITANCE;Inherited;x
ACQUISITION_INVASION;Conquered in a War;x
ACQUISITION_REVOKE;Revoked;x
ACQUISITION_REVOLT;Conquered as Leader of an Uprising;x
ACQUISITION_UNKNOWN; ;x
ACQUISITION_USURP;Peacefully Usurped;x
ACTION_COST;Action Cost;x
ACTION_DESC;In §Y$LOCATION$§! to §Y$ACTION$§!;x
ACTION_DESC_OFF_MAP;In $LIEGE|Y$'s court of $WHERE|Y$ to $ACTION|Y$;x
ACTION_IN_PROV;Currently in §Y$WHERE$§! to §Y$ACTION$§!;x
ACTIVE_CROWN_LAWS_OF_TITLE;Active Crown Laws (§Y$TITLE$§!);x
ACTIVE_MISSION;Active Mission;x
ACTIVE_TRADE_ROUTE_IN_PROVINCE;\n$ROUTE|Y$\nThe $ROUTE|Y$ brings trade through this county.\n;x
ACTIVE_TRADE_ROUTE_MODIFIER;\nThe Trade Route gives the following effects:\n$MODIFIER$\n\nTrade posts built in Trade Route counties increase the modifier for all provinces. If some Trade Route provinces are blocked (by siege or occupation), other Trade Route provinces temporarily get a higher bonus as trade is redirected.;x
ACTOR_EXTRA;[ActorExtra.GetBestName];x
ACTOR_WARS;[GetPossPronoun] wars;x
ADAPTING_HISTORY;Adapting History...;x
ADD_IP;Add IP;x
ADD_RALLY_POINT;§YAdd Rally Points§!;x
ADD_RALLY_POINT_INFO;§YOpen Rally Point view§!\n\nRally points makes units automatically gather in predefined Counties. Army rally points are accessed through activating the Army Levies tab and Navy Rally Points are accessed through the Fleet Levies tab.;x
ADDRESS;Address;x
ADDRESS_CITY;City;x
ADDRESS_CITY_HINT;Enter City/Town;x
ADDRESS_LINE_1;Address Line 1;x
ADDRESS_LINE_2;Address Line 2;x
ADDRESS_STATE;State;x
ADDRESS_STATE_HINT;Enter State;x
ADDRESS_ZIP_CODE;Zip Code;x
ADDRESS_ZIP_CODE_HINT;Enter Zip Code;x
ADJECTIVE;Adjective;x
ADULT_FAMILY_IN_COURT;Adult Male Family Members in Court: §Y+$VALUE$§!;x
ADULT_ONLY;Only adults;x
ADULTERER;adulterer;x
ADULTERESS;adulteress;x
AFTER_X_YEARS;after §Y$YEARS$§! years;x
AGE_FACTOR;Age Factor;x
AGNATIC;Agnatic;x
AGNATIC_SUCCESSION;Agnatic Succession;x
AI_ACCEPTANCE_HUMAN_MAYBE;Being a player, how they will respond is unknown;x
AI_ACCEPTANCE_MAYBE_DESC;§YThey will maybe accept this interaction§!;x
AI_ACCEPTANCE_NO_DESC;§RThey will NOT accept this interaction§!;x
AI_ACCEPTANCE_TOTAL;Acceptance Score: $TOTAL|+0$;x
AI_ACCEPTANCE_YES_DESC;§GThey will accept this interaction§!;x
AI_DEFENDING_AGAINST_EXTERNAL_THREAT;I am under attack by a dangerous external Power;x
AI_GOOD_FOR_US;'I like the way you're thinking';x
AI_REJECT_STILL_A_NO;I still won't accept your proposal;x
AI_THIS_IS_GOOD_FOR_US;The best I can hope for';x
AI_WE_ARE_ACCEPTING_WHITEPEACE;'I accept your offer of a white peace';x
AI_WE_ARE_BEATEN;'I have lost the war...';x
AI_WE_ARE_LOSING;It's just a flesh wound!';x
AI_WE_ARE_LOSING_BIG;I'm losing, but won't give up yet...';x
