# GetWarriorLodgeTrainingDesc
string_norse_training;wiping the sweat from [fellow_member.GetHerHis] brow, reminding me that our sparring match has gone on longer than planned. Cocking [fellow_member.GetHerHis] head, the [fellow_member.GetManWoman] concludes: "you're good at this, my friend.";x
string_tengri_training;inspecting my horse. We have been riding for hours, but all I feel is invigorated by the fresh air. "You are good with her", [fellow_member.GetSheHe] says, gesturing at the animal. "At all of this", the [fellow_member.GetManWoman] concludes.;x
string_baltic_training;inspecting my maps of [Root.Capital.GetName]. Together, we have been setting up some wilderness exercises. "In fact, my [Root.GetLordLady], I think you're a natural at these things", the [fellow_member.GetManWoman] concludes.;x
string_finnish_training;carefully putting the contraption of leather straps back on the table. "I am thinking it could be used for better movement in snow", I explain. [fellow_member.GetFirstName] scratches [fellow_member.GetHerHis] chin, nodding slowly. "You're good at these things", the [fellow_member.GetManWoman] concludes.;x
string_slavic_training;groaning and clutching at [fellow_member.GetHerHis] side. The blow I landed to [fellow_member.GetHerHis] ribs would have hurt a lot more, had it been a sharp weapon. "I have to hand it to you, my [Root.GetLordLady] – you're good at this", [fellow_member.GetSheHe] says.;x
string_west_african_training;washing [fellow_member.GetHerHis] face. We have been sparring for hours, and the water of the river is a welcome reward. "I hope you know you have a talent for these things", my companion says, nodding at the spear in my hand.;x
string_zun_training;challenging me to keep up with [fellow_member.GetHerHim]. We have been out chasing a [Root.GetRegionalBigAnimal] for hours, but I am starting to wonder whether the animal even exists, and if [fellow_member.GetFirstName] was not simply looking for company. "It's rare, you know", [fellow_member.GetSheHe] says. "Someone with talent, as well as wits.";x
string_bon_training;nodding approvingly at my lightly packed horse. We are returning from an exercise in the mountains, and we are well ahead of schedule. "It is an honor training with you, [Root.GetFirstName]", the [fellow_member.GetManWoman] says, squeezing my shoulder briefly.;x
string_hellenic_training;softly humming the tune I just finished singing, before clearing [fellow_member.GetHerHis] throat. "It's just something I made up, while we were marching" I say, dismissively. "You should keep it up, friend!", the [fellow_member.GetManWoman] argues. "It's good for morale, for the troops, you know".;x

# GetWarriorLodgeSymbol
string_norse_symbol;the wolf;x
string_tengri_symbol;the eagle;x
string_baltic_symbol;the wood;x
string_finnish_symbol;the bear;x
string_slavic_symbol;the eternal thunder;x
string_west_african_symbol;the ancestors;x
string_zun_symbol;the eternal flame;x
string_bon_symbol;the light;x
string_hellenic_symbol;the gods;x

# GetWarriorLodgeSymbolShort
string_norse_symbol_short;wolf;x
string_tengri_symbol_short;eagle;x
string_baltic_symbol_short;forest;x
string_finnish_symbol_short;bear;x
string_slavic_symbol_short;thunder;x
string_west_african_symbol_short;ancestor;x
string_zun_symbol_short;flame;x
string_bon_symbol_short;light;x
string_hellenic_symbol_short;lightning;x

# GetWarriorLodgeSymbolShortCap
string_norse_symbol_short_cap;Wolf;x
string_tengri_symbol_short_cap;Eagle;x
string_baltic_symbol_short_cap;Forest;x
string_finnish_symbol_short_cap;Bear;x
string_slavic_symbol_short_cap;Thunder;x
string_west_african_symbol_short_cap;Ancestor;x
string_zun_symbol_short_cap;Flame;x
string_bon_symbol_short_cap;Light;x
string_hellenic_symbol_short_cap;Lightning;x

# GetSkullTrophyComment
string_took_skull;"But that is not a bad idea! I like your humor, [Root.GetBoyGirl]" I say, patting [Root.GetHerHim] on the back.;x
string_didnt_take_skull;"I didn't even take the skull with me! Honestly, you have too much imagination, soldier" I say, patting [Root.GetHerHim] on the back.;x

# GetWarriorBattleNick
string_battle_nick_baltic_symbol;the Forest Spirit;x
string_battle_nick_bon_symbol;the Eternal Light;x
string_battle_nick_finnish_symbol;the Bear Spirit;x
string_battle_nick_hellenic_symbol;the Wrath of Mars;x
string_battle_nick_neutral_symbol;the Battering Ram;x
string_battle_nick_norse_symbol;the Wolf Spirit;x
string_battle_nick_slavic_symbol;the Eternal Thunder;x
string_battle_nick_tengri_symbol;the Eagle Spirit;x
string_battle_nick_west_african_symbol;the Old Spirit;x
string_battle_nick_zun_symbol;the Eternal Flame;x

# GetMarchSail
string_sail_your_ships;send your galleys and soldiers to;x
string_march_your_troops;march your troops on;x

# GetWLCanJoinReligion
string_WL_baltic_religion;§Y[baltic_pagan_reformed.GetName]§! religion;x
string_WL_bon_religion;§Y[bon_pagan_reformed.GetName]§! religion;x
string_WL_finnish_religion;§Y[finnish_pagan_reformed.GetName]§! religion;x
string_WL_hellenic_religion;§Y[hellenic_pagan_reformed.GetName]§! religion;x
string_WL_norse_religion;§Y[norse_pagan_reformed.GetName]§! religion;x
string_WL_slavic_religion;§Y[slavic_pagan_reformed.GetName]§! religion;x
string_WL_tengri_religion;§Y[tengri_pagan_reformed.GetName]§! religion;x
string_WL_west_african_religion;§Y[west_african_pagan_reformed.GetName]§! religion;x
