#CODE;ENGLISH;x

EVTDESC1500;Every day, the cook chases me out of the kitchen, but not before I've stuffed myself and my pockets full of biscuits.;x
EVTDESC1501;My [GetFromRelation], [From.GetTitledFirstName] thinks I eat far too much and has declared the kitchens off limits!;x
EVTDESC1510;I had better eat with moderation, or I'll end up looking like my fat nanny...;x
EVTDESC1511;My [GetFromRelation] is worried about my health and wants me to eat more.;x
EVTDESC1520;No, you can't have them, they are mine!;x
EVTDESC1521;My [GetFromRelation] [From.GetTitledFirstName] won't have me turn into a 'mean and selfish little moneygrubber'.;x
EVTDESC1530;If you play with me I'll let you play with my toys.;x
EVTDESC1531;My [GetFromRelation] told me I should never let my lessers have what is mine... but my friend was just going to borrow some toys!;x
EVTDESC1540;I hate Latin, I hate History and I won't do my homework!;x
EVTDESC1541;My [GetFromRelation] is furious at my 'lazy nature' and will keep a closer eye on my studies from now on.;x
EVTDESC1550;I always do my homework and my chores before I go and play.;x
EVTDESC1551;My [GetFromRelation] explained to me that I am taking life far too seriously and need to relax.;x
EVTDESC1560;It's not fair, even peasant children have nicer things than I do!;x
EVTDESC1561;My [GetFromRelation] gave me a stern talking to about the deadly sin of envy.;x
EVTDESC1570;Most people have good hearts. A stranger is just a friend I have yet to meet.;x
EVTDESC1571;My [GetFromRelation] [From.GetFirstName] took me over the knee and beat me with a stick for my trusting and weak nature.;x
EVTDESC1580;That kid mocked me! I cannot be blamed for punching him in the face and giving him a nosebleed...;x
EVTDESC1581;My [GetFromRelation] [From.GetFirstName] is not pleased with my temper. [From.GetSubjectPronounCap] gave me the switch!;x
EVTDESC1590;Let the little fools whisper and snigger behind my back. I can wait... revenge is a dish best served cold.;x
EVTDESC1591;[From.GetFirstName], my [GetFromRelation], chastised me for my cold patient nature. 'Show some spirit, damn you!' [From.GetSubjectPronoun] shouted.;x
EVTDESC1600;I stand head and shoulders above the other children, and why should I pretend otherwise?;x
EVTDESC1601;Today, my [GetFromRelation] [From.GetFirstName] called me an arrogant braggart and told me the story of Icarus and Daedalus.;x
EVTDESC1610;Why show off, when everything I have, I have been given?;x
EVTDESC1611;My [GetFromRelation] [From.GetFirstName] is not impressed with my humility. 'Stand tall when you deserve it', [From.GetSubjectPronoun] explained.;x
EVTDESC1620;People are so easy to manipulate! A smile, a tear, the right inflection, and they will rush to do my bidding.;x
EVTDESC1621;My evil [GetFromRelation] [From.GetFirstName] promised that for every lie I tell, I'll get a rap from the rod.;x
EVTDESC1630;I find religion fascinating, especially when the priests talk of heathens and infidels, and how they shall be struck down!;x
EVTDESC1631;I was reading the [Root.Religion.GetScriptureName] when my [GetFromRelation] took it away, telling me to ease off and go outside and play.;x
EVTDESC1632;I find religion fascinating, especially when the Qur'an talk of heathens and infidels, and how they shall be struck down!;x
EVTDESC1640;Sometimes, people get upset by my honest opinions. 'Yes, you look fat.' 'You have a big nose.' It's just the truth!;x
EVTDESC1641;At length, my [GetFromRelation] [From.GetFirstName] lectured me on the necessity of white lies and the virtues of omission.;x
EVTDESC1650;I don't like climbing trees, I'm afraid of spiders and I won't go near the graveyard. Does that make me a craven?;x
EVTDESC1651;My [GetFromRelation] [From.GetFirstName] talked me into touching a spider today, it was icky and I squealed but didn't run away.;x
EVTDESC1660;I climb the highest trees, visit the graveyard at midnight and collect spiders and snakes.;x
EVTDESC1661;One of the snakes bit me this morning. My poor [GetFromRelation] [From.GetFirstName] cursed my recklessness and made me promise to stop messing around with vermin.;x
EVTDESC1670;I can't look a stranger in the eye without blushing or looking down.;x
EVTDESC1671;When I refused to greet the guests, my [GetFromRelation] [From.GetFirstName] spanked me and locked me in my room without dinner.;x
EVTDESC1680;Inquisitive, curious and friendly, I always am the first to greet strangers.;x
EVTDESC1681;I rushed to meet the guests and got to the hall before my [GetFromRelation] [From.GetFirstName]. For that, I earned a spanking.;x
EVTDESC1690;I'm going to be the bestest ruler ever when I grow up!;x
EVTDESC1691;My [GetFromRelation] [From.GetFirstName] must be jealous, why else would [From.GetSheHe] punish me for being ambitious?;x
EVTDESC1700;My friends dream of riches, power and fancy things, but I don't even wanna grow up!;x
EVTDESC1701;My ears are still ringing with my [GetFromRelation] [From.GetFirstName]'s harsh words. I need to grow a spine and get some ambition.;x
EVTDESC1710;I do whatever strikes my fancy. Such as smashing this fine glass goblet!;x
EVTDESC1711;My [GetFromRelation] [From.GetFirstName] took the strap to me for smashing the goblet.;x
EVTDESC1720;I always make sure the children get equal parts when the cook gives us sweetmeats, full-cream milk or anything else.;x
EVTDESC1721;My [GetFromRelation] [From.GetFirstName] chided me for my obsession with fairness, explaining that justice is simply word invented by human with too much time on their hands.;x
EVTDESC1730;People are naive fools, laughing, dancing and nodding like puppets to the false tune played by priests and noblemen. Charlatans all!;x
EVTDESC1731;The priest bored me to tears with a sermon, then told my [GetFromRelation] about my cynicism. [From.GetSubjectPronounCap] tried beating it out of me...;x
EVTDESC1732;People are naive fools, laughing, dancing and nodding like puppets to the false tune played by imams. Charlatans all!;x
EVTDESC1733;The imam's admonishment bored me to tears, then he told my [GetFromRelation] about my cynicism. [From.GetSubjectPronounCap] tried beating it out of me...;x
EVTDESC1900;I seem to be slow to talk;x
EVTDESC1901;So where does children come from?;x
EVTDESC1902;The darkness must definitely contain goblins and demon!;x
EVTDESC1903;Other children just get into fights with me.;x
EVTDESC1904;I just do not have enough things to play with.;x
EVTDESC1905;Other children talk about their mothers, but I never see my mother.;x
EVTDESC1906;I am rather lonely, the other children does not seem to want to be with me.;x
EVTDESC1907;Why must I go to school today instead of playing 'Who's afraid of the Black Knight' with my friends?;x
EVTDESC1908;I really wonder what heathens are. Maybe [Root.Guardian.GetFullName] knows?;x
EVTDESC1909;Climbing high walls, and practising sword fighting with my friends are great fun.;x
EVTDESC1910;I wonder if [Root.Religion.GetRandomGodName] does exist. Maybe [Root.Guardian.GetFullName] knows?;x
EVTDESC1911;Why do people die? Maybe [Root.Guardian.GetFullName] knows?;x
EVTDESC1912;Will I rule one day? Maybe [Root.Guardian.GetFullName] knows?;x
EVTDESC1913;Life is good, and great parties makes them even better.;x
EVTDESC1914;I do not understand why we are fighting fellow [catholic.GetName]s?;x
EVTDESC1915;I wonder why the Church is so rich, and the peasants so poor?;x
EVTDESC1916;I wonder why [Root.Guardian.GetFullName] let that peasant get away?;x
EVTDESC1917;Peasants are only good for following my commands!;x
EVTDESC1918;Deep thoughts interest me, but I would love to hear the answers to some questions.;x
EVTDESC1919;Since we all are going to die, why not enjoy life?;x
EVTDESC1920;Serving [Root.Religion.GetRandomGodName] should be our goal in life. How can I do it the best way?;x
EVTDESC1921;I snuck out again, found my slim sword Pin and began practising. I'd rather practise sword fighting with Pin than doing embroidery, but I have to watch out so none finds out and takes my sword from me...;x
EVTDESC1922;I am afraid of so many things, and every time I show my weaknesses others ridicule me for cowardness.;x
EVTDESC1923;I sneaked through the dungeons, hearing the prisoners pleading for their life and the coarse laughter from the guards. A knife lay forgotten on the floor and I brought it with me, only to realize in the daylight why it had felt so sticky...;x
EVTDESC1924;I curled up in my favorite chair with the biggest book I could find. When I heard [Root.Guardian.GetFullName] coming up the stairs I sprung from the chair but the book dragged me down and so [Root.Guardian.GetFullName] caught me.;x
EVTDESC1925;I know I am ugly, I can never be as beautiful as some of the people in the court of [Root.Guardian.GetTitledFirstName]!;x
EVTDESC1926;I always get compliments for my fair skin, my silken hair and my big eyes. They tell me I am beautiful and I should be proud of my looks.;x
EVTDESC1927;It was market day and I had persuaded [Root.Guardian.GetFullName] to let me have some money for sweetmeats. I found what I wanted but haggled all I could until the merchant gave up, laughed and handed me the sweetmeats for a lot less than what he wanted for them.;x
EVTDESC1928;Visitors arrived today and, despite their peculiar clothes, strange language and strangely colored skin, they were warmly greeted by [Root.Guardian.GetFullName]. I wanted to talk to them and find out where they came from and who they were, but I was not sure if [Root.Guardian.GetTitledFirstName] would approve.;x
EVTDESC1929;Every chance I get I practice swordfighting, often with the older men who finds it amusing to see me charging at them with all my might. They are too seasoned for me to defeat them, but practise makes perfect and one day I will be the best.;x
EVTDESC1930;I got my first kiss today! It was not quite what I had expected but rather nice anyway. Too bad [Root.Guardian.GetFullName] blundered in on us, spoiling the moment.;x
EVTDESC1931;The kitchen is warm and filled with delicious smells and even more delicious foodstuff. If I could, I would spend all my days here.;x
EVTDESC1932;The biggest tower in [Root.Location.GetName] is staggering high, but I had decided to climb all the way up, on the outside. I saw [Root.Guardian.GetFullName] in the room at the top and shouted a greeting.;x
EVTDESC1933;I don't feel too good, I am feverish and my head hurts! Can't [Root.Guardian.GetFullName] do something to rid me of this illness?;x
EVTDESC1934;I have feelings for a [Root.GetManWoman] at court, I feel happy and almost in love everytime I see [Root.GetHerHim]. I try to accept this but will others accept me?;x
EVTDESC1935;I have never had any problems making friends, to get someone to like me I can twist and turn the truth until it fits.;x
EVTDESC1965;Haha, look at that rat trying to walk with broken legs! Roly poly little rat!;x
EVTDESC1966;My ears are still ringing from the slap [From.GetTitledFirstName] gave me over that rat.;x
EVTDESC1970;Maybe the stablemaster knows more about horses than I do, I'm not that interested anymore anyway.;x
EVTDESC1980;Women do not interest me, instead I feel drawn to other men.;x
EVTDESC1985;I know I should not be drawn to other men but I can't seem to help it. Should I deny my feelings and be as the church and world wants me to be?;x
EVTDESC1986;To lie with another [Root.GetManWoman] as you would lie with a [Root.GetManWomanOpp] is sinful, forbidden and if I was to be exposed, death would be my penalty.;x
EVTDESC1990;Men do not interest me, instead I feel drawn to other women.;x
EVTDESC1991;I can run around wild and do whatever I want. Without any guardian, I set my own moral standards!;x
EVTDESC1995;I know I should not be drawn to other women but I can't seem to help it. Should I deny my feelings and be as the church and world wants me to be?;x

EVTOPTA1500;Mmm, sweets!;x
EVTOPTA1501;But I'm hungry!;x
EVTOPTA1510;Fat people are ugly;x
EVTOPTA1511;I don't want to get fat though.;x
