#CODE;ENGLISH;x

tooltip_feudal_elector_anti_vote_ruler_lunatic;I do not trust the judgment of a §YLunatic§! ruler;x
tooltip_feudal_elector_anti_vote_ruler_opinion_negative;I do not trust the judgment of a ruler I dislike;x
tooltip_feudal_elector_anti_vote_ruler_possessed;I do not trust the judgment of a §YPossessed§! ruler;x
tooltip_feudal_elector_anti_vote_ruler_tyrant;I will not support the Candidate of a §YTyrant§!;x
tooltip_feudal_elector_pro_vote_ruler_just;I trust the judgment of a §YJust§! ruler;x
tooltip_feudal_elector_pro_vote_ruler_opinion_positive;I trust the judgment of a ruler I like;x
tooltip_feudal_elector_vote_adventurer_negative;[From.GetSheHeCap] is an opportunistic §YAdventurer§!;x
tooltip_feudal_elector_vote_adventurer_positive;[From.GetSheHeCap] is a daring §YAdventurer§!;x
tooltip_feudal_elector_vote_agnatic_woman;Concerns about realm stability;x
tooltip_feudal_elector_vote_ambitious_negative;[From.GetSheHeCap] is §YAmbitious§!;x
tooltip_feudal_elector_vote_ambitious_positive;[From.GetSheHeCap] is §YAmbitious§!;x
tooltip_feudal_elector_vote_anti_tanist;Familial Concerns;x
tooltip_feudal_elector_vote_arbitrary_negative;[From.GetSheHeCap] is §YArbitrary§!;x
tooltip_feudal_elector_vote_attractive;[From.GetSheHeCap] is a very §YAttractive§! [From.GetManWoman];x
tooltip_feudal_elector_vote_aztec_disease;[From.GetSheHeCap] is being consumed by the §YAztec Disease§!;x
tooltip_feudal_elector_vote_baby;[From.GetSheHeCap] is just a baby;x
tooltip_feudal_elector_vote_baptized_by_bishop;[From.GetSheHeCap] was §YBaptized§! by a notable clergyman;x
tooltip_feudal_elector_vote_baptized_by_patriarch;[From.GetSheHeCap] was §YBaptized by the Patriarch§!;x
tooltip_feudal_elector_vote_baptized_by_pope;[From.GetSheHeCap] was §YBaptized by the Pope§!;x
tooltip_feudal_elector_vote_bastard;[From.GetSheHeCap] is a §YBastard§!;x
tooltip_feudal_elector_vote_berserker_negative;[From.GetSheHeCap] is a savage mad[From.GetManWoman];x
tooltip_feudal_elector_vote_berserker_positive;[From.GetSheHeCap] is a §YBerserker§!;x
tooltip_feudal_elector_vote_blinded_negative;[From.GetSheHeCap] has been §YBlinded§!;x
tooltip_feudal_elector_vote_blinded_negative_byzantine;[From.GetSheHeCap] has been §YBlinded§!;x
tooltip_feudal_elector_vote_blinded_negative_warrior;[From.GetSheHeCap] has been §YBlinded§!;x
tooltip_feudal_elector_vote_bloodline;[From.GetSheHeCap] is the heir to a famous bloodline.;x
tooltip_feudal_elector_vote_born_in_the_purple;[From.GetSheHeCap] has been §YBorn in the Purple§!;x
tooltip_feudal_elector_vote_brave_negative;[From.GetSheHeCap] is reckless;x
tooltip_feudal_elector_vote_brave_positive;[From.GetSheHeCap] is §YBrave§!;x
tooltip_feudal_elector_vote_brave_positive_warrior;[From.GetSheHeCap] is §YBrave§!;x
